sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"Doctor, I can't hold it like I used to—I have to run to the bathroom every hour.",can't hold,slang,medslangbert,0,1
"Doctor, I'm sorry to say but the gate won’t stay closed anymore—I keep leaking when I cough or sneeze.",the gate won’t stay closed,slang,medslangbert,0,1
"My mother's been too embarrassed to bring it up herself, but the gate won’t stay closed for her lately, especially when she laughs.",the gate won’t stay closed,slang,medslangbert,0,1
"My husband has started wetting the bed after his prostate surgery, and we're worried it might be a sign of infection.",wetting the bed,slang,medslangbert,0,1
"Doctor, my son has been wetting the bed almost every night for the past two weeks, and he's usually been dry since he was four.",wetting the bed,slang,medslangbert,0,1
"Doctor, I'm constantly leaking a little when I cough or sneeze—it started after I had my baby.",constantly leaking a little,slang,medslangbert,0,1
"My mom's been constantly leaking a little ever since her surgery, and she's too embarrassed to bring it up herself.",constantly leaking a little,slang,medslangbert,0,1
My mother has been having trouble with her bladder lately—she says the urine just comes out without warning when she stands up too quickly.,comes out without warning,slang,medslangbert,0,1
"Doctor, I'm sorry to bring this up, but sometimes when I cough or laugh, it just comes out without warning, and it's really embarrassing.",comes out without warning,slang,medslangbert,0,1
"Doctor, my little boy keeps saying his jimmy hurts when he goes to the bathroom, and I'm worried it might be an infection.",jimmy,slang,medslangbert,1,0
My elderly father has been complaining he can't hold his jimmy anymore and has to rush to the toilet every few minutes.,jimmy,slang,medslangbert,1,0
"Doctor, my son keeps needing to dip-around every ten minutes, and he says it stings when he goes.",dip-around,slang,medslangbert,1,0
"I'm here with my husband because he's been having to dip-around way more often than usual at night, and it's really disrupting his sleep.",dip-around,slang,medslangbert,1,0
"Doctor, I’ve been needing to pick a daisy every half hour all night long—it’s really wearing me out.",Pick a daisy,slang,medslangbert,0,1
"Doctor, I've been having to pick a daisy much more often than usual, especially at night—could it be my prostate acting up?",Pick a daisy,slang,medslangbert,0,1
"Doctor, my little boy has been going to the Johnny Cash non-stop for the past hour and says it burns.",Johnny Cash,slang,medslangbert,0,1
My husband keeps getting up to do the Johnny Cash five times a night—could that be a sign of something wrong?,Johnny Cash,slang,medslangbert,0,1
"My husband has been getting up for an angel’s kiss five or six times a night, and he says it burns—should we be worried?",angel’s kiss,slang,medslangbert,0,1
"Doctor, my three-year-old has been asking for an angel’s kiss every ten minutes all night long—could she have a bladder infection?",angel’s kiss,slang,medslangbert,0,1
"Doctor, my little boy keeps crying when he tries to water the dragon—he says it stings and he's been running to the bathroom every ten minutes.",Water the dragon,slang,medslangbert,0,1
My husband keeps getting up for a Christopher Lee five or six times a night—could it be his prostate acting up again?,Christopher Lee,slang,medslangbert,0,1
"Doctor, I’ve been needing to do a Christopher Lee about every hour all night long and it’s keeping me up.",Christopher Lee,slang,medslangbert,0,1
"Doctor, I've been having to pump way more often than usual, especially at night, and it's starting to keep me awake.",Pump,slang,medslangbert,1,0
"Doctor, I’ve been having to shake the lily almost every hour, and it burns something fierce.",Shake the lily,slang,medslangbert,0,1
"My little boy keeps crying when he tries to shake the lily, and I’m worried he might have an infection.",Shake the lily,slang,medslangbert,0,1
"Doctor, my son has been needing a Jack Dee at least every hour, and he says it burns when he goes.",Jack Dee,slang,medslangbert,0,1
"My elderly mother keeps getting up for a Jack Dee all night long, and now she's too scared to drink anything.",Jack Dee,slang,medslangbert,0,1
"Doctor, I've been having to cuddle and kiss every hour, and it burns something fierce when I go.",cuddle and kiss,slang,medslangbert,0,1
"My little boy keeps crying and running to cuddle and kiss nonstop, and I'm worried he might have an infection.",cuddle and kiss,slang,medslangbert,0,1
"Doctor, my little boy keeps saying his dicky diddle hurts when he goes to the bathroom.",dicky diddle,slang,medslangbert,0,1
"My husband has been getting up five times a night for a dicky diddle, and it's driving us both crazy.",dicky diddle,slang,medslangbert,0,1
"Doctor, my little boy keeps saying he needs to go for a frazer nash, but then nothing comes out, and he cries.",frazer nash,slang,medslangbert,0,1
"My wife has been running to the toilet for a frazer nash every ten minutes since last night, and it burns.",frazer nash,slang,medslangbert,0,1
"My husband has been getting up four times a night to water the fire plug, and he's worried something's wrong with his prostate.",Water the fire plug,slang,medslangbert,0,1
"Doctor, my little boy has been needing to water the fire plug every ten minutes since last night, and he says it burns.",Water the fire plug,slang,medslangbert,0,1
"Doctor, my son has been complaining about a burning sensation every time he goes for a J. Carroll Naish, and I’m worried it might be an infection.",J. Carroll Naish,slang,medslangbert,0,1
"My husband keeps waking up three or four times a night for a J. Carroll Naish, and he’s been exhausted during the day—could that be a sign of something wrong?",J. Carroll Naish,slang,medslangbert,0,1
"Doctor, my little boy has been crying every time he tries to have a splash—could it be a urinary tract infection?",Have a splash,slang,medslangbert,0,1
"My husband has been getting up four or five times every night to drain the snake, and he says his stream is really weak.",Drain the snake,slang,medslangbert,0,1
"Doctor, my son keeps saying it stings when he goes to drain the snake, and I'm worried it might be an infection.",Drain the snake,slang,medslangbert,0,1
"Doctor, I've been having trouble with my drain-off—it's been really painful and I have to go all the time.",drain-off,slang,medslangbert,1,0
"My son keeps complaining that his drain-off burns, and I noticed he's been drinking way more water than usual.",drain-off,slang,medslangbert,1,0
"My husband has been getting up three or four times a night for a pee-wee, and it's really disrupting his sleep.",pee-wee,slang,medslangbert,1,0
"Doctor, my little boy keeps saying his pee-wee hurts when he goes to the bathroom.",pee-wee,slang,medslangbert,1,0
"Doctor, my little boy keeps saying he has a lag, but when he tries to go, barely anything comes out—it's been like this for two days.",lag,slang,medslangbert,1,0
"My husband’s been complaining about a constant lag, and he gets up four or five times every night to pee.",lag,slang,medslangbert,1,0
"My husband has been getting up for a comical chris four or five times a night, and he says it never feels like he's fully emptied his bladder.",comical chris,slang,medslangbert,0,1
"Doctor, my little boy keeps saying he needs to go for a comical chris every ten minutes, and it seems to hurt him when he does.",comical chris,slang,medslangbert,0,1
"Doctor, I've been having to get up three times a night to drain, and it's really wearing me out.",drain,slang,medslangbert,1,0
"Doctor, I’ve been having to shake a sock every half hour all night, and it burns something fierce when I go.",Shake a sock,slang,medslangbert,0,1
My son keeps crying and says it hurts when he tries to shoot a lion—could it be an infection?,Shoot a lion,slang,medslangbert,0,1
"Doctor, my little boy has been running to the bathroom every ten minutes—this constant hi-diddle-diddle is keeping him up all night.",hi-diddle-diddle,slang,medslangbert,0,1
"My wife keeps complaining about a burning feeling every time she goes for a hi-diddle-diddle, and I'm worried it might be an infection.",hi-diddle-diddle,slang,medslangbert,0,1
"My son keeps crying and holding himself—he says it hurts to piss, and I’m worried he’s got an infection.",piss,slang,medslangbert,1,0
"Doctor, I’ve been having to piss every half hour all night, and it burns something fierce when I go.",piss,slang,medslangbert,1,0
"Doctor, my husband has been getting up for a goodnight kiss four or five times each night, and it's really disrupting his sleep.",goodnight kiss,slang,medslangbert,0,1
"Doctor, my little boy keeps asking for a goodnight kiss every hour, but he's already dry during the day—could something be wrong?",goodnight kiss,slang,medslangbert,0,1
"Doctor, ever since the surgery my dad's been having trouble trying to siphon the bladder—he says it just won't start properly.",Siphon the bladder,slang,medslangbert,0,1
"Doctor, my son has been complaining about pain every time he tries to siphon the bladder, and he's been running to the bathroom all day.",Siphon the bladder,slang,medslangbert,0,1
"Doctor, I've been having trouble with the harp and fiddle—it burns every time I go, and I'm running to the bathroom all night.",harp and fiddle,slang,medslangbert,0,1
"My husband keeps complaining about his harp and fiddle acting up, saying he can't hold it anymore and it's waking him up three times a night.",harp and fiddle,slang,medslangbert,0,1
"Doctor, I feel like I'm in a constant pig in the middle—I can't go five minutes without needing to pee, and it burns every time.",pig in the middle,slang,medslangbert,0,1
My wife's been dealing with a pig in the middle all week—she's up every hour at night running to the toilet.,pig in the middle,slang,medslangbert,0,1
"Doctor, my wife has been having trouble with her pee-pee—it burns and she feels like she has to go all the time.",Pee-pee,slang,medslangbert,1,0
"Doctor, my little boy keeps saying it hurts when he does his pee-pee, and he's been crying on the toilet.",Pee-pee,slang,medslangbert,1,0
My son keeps crying and grabbing himself down there—I think he's having trouble with his pea.,Pea,slang,medslangbert,1,0
"Doctor, I've been needing to take a pea every twenty minutes all night, and it burns something fierce.",Pea,slang,medslangbert,1,0
"My son keeps complaining it stings when he does his little jobs, and he's been running to the toilet every hour.",little jobs,slang,medslangbert,0,1
"Doctor, I've been needing to do my little jobs more often than usual, especially at night.",little jobs,slang,medslangbert,0,1
"My wife keeps complaining of a burning sensation when she passes her chamber lye, and she's been running a low-grade fever since last night.",chamber lye,slang,medslangbert,0,1
"Doctor, my son has been crying and clutching his belly—I'm worried because his chamber lye has been dark and painful for two days now.",chamber lye,slang,medslangbert,0,1
"My son keeps complaining about a sting when he does his Peters and Lee, and I'm worried it might be an infection.",Peters and Lee,slang,medslangbert,0,1
"Doctor, I've been needing to go for a Peters and Lee every hour or so, and it burns something awful.",Peters and Lee,slang,medslangbert,0,1
"My son keeps needing to drain, but it burns and he says it hurts down there when he goes.",Drain,slang,medslangbert,1,0
"Doctor, I've been having to drain every hour or so all night long and it's keeping me from getting any sleep.",Drain,slang,medslangbert,1,0
"My mom keeps saying she needs to go for her cousin sis every few minutes, and she's worried something's wrong with her bladder.",cousin sis,slang,medslangbert,0,1
"Doctor, my cousin sis has been really frequent and it burns when I go—could it be an infection?",cousin sis,slang,medslangbert,0,1
"Doctor, I've been having trouble with my bubble and squeak—it burns and I have to go all the time.",bubble and squeak,slang,medslangbert,0,1
"My husband keeps getting up five times a night for his bubble and squeak, and he says it never feels like he's empty.",bubble and squeak,slang,medslangbert,0,1
"Doctor, my husband has been needing to pump the bellows almost every hour all night long, and he says it burns something awful.",Pump the bellows,slang,medslangbert,0,1
"Doctor, I'm here with my little boy—he keeps running to the bathroom to pump the bellows but only a few drops come out, and he's crying from the pain.",Pump the bellows,slang,medslangbert,0,1
"Doctor, I’ve been needing to go for a pie and mash every half hour, and it burns something awful.",pie and mash,slang,medslangbert,0,1
"My son keeps complaining about a stinging feeling when he does his pie and mash, and I’m worried it’s an infection.",pie and mash,slang,medslangbert,0,1
"My husband says he feels a constant burning every time he has a gypsy’s kiss, and it’s been going on for three days now.",gypsy’s kiss,slang,medslangbert,0,1
"Doctor, my little boy has been complaining that it stings when he has a gypsy’s kiss, and he’s been running to the bathroom every ten minutes.",gypsy’s kiss,slang,medslangbert,0,1
"Doctor, my daughter keeps saying she needs to spend a penny every ten minutes, and she cries when she tries to go.",Spend a penny,slang,medslangbert,0,1
"My mother keeps rushing to spend a penny but barely passes a drop, and she says it hurts—what could be wrong with her bladder?",Spend a penny,slang,medslangbert,0,1
"Doctor, my little boy has been needing to piddle every ten minutes and says it burns when he does.",Piddle,slang,medslangbert,1,0
"Doctor, I've been having trouble with my gerry riddle—it burns when I go and I'm running to the bathroom every hour.",gerry riddle,slang,medslangbert,0,1
"My son keeps complaining about a sharp pain during his gerry riddle, and he's been wetting the bed again at night.",gerry riddle,slang,medslangbert,0,1
"My mom says her drain has looked a bit cloudy lately, and she's been complaining of lower back pain.",Drain,slang,medslangbert,1,0
"Doctor, I've been feeling a burning sensation every time I pass my drain, and it's been happening for three days now.",Drain,slang,medslangbert,1,0
"My wife says she needs to take a hit every half hour, and she's worried it might be a bladder infection.",hit,slang,medslangbert,1,0
"Doctor, my son has been complaining it hurts when he does a hit, and I noticed it's a bit dark.",hit,slang,medslangbert,1,0
"My husband says his salt water has been looking dark and cloudy for the past few days, and he feels a dull ache in his lower back.",salt water,slang,medslangbert,0,1
"Doctor, my daughter keeps complaining that it burns when she passes her salt water, and she's been running to the bathroom every ten minutes.",salt water,slang,medslangbert,0,1
"Doctor, my son's dog water has been a strange dark color for the past two days, and he says it hurts when he goes.",dog water,slang,medslangbert,0,1
"My mother keeps complaining that her dog water smells really strong, and she's been running to the bathroom all night.",dog water,slang,medslangbert,0,1
"Doctor, I've noticed my son's snake’s hiss has a very strange color and smell since yesterday.",snake’s hiss,slang,medslangbert,0,1
"My husband has been complaining about a sharp pain when he passes his snake’s hiss, and it's happening almost every time now.",snake’s hiss,slang,medslangbert,0,1
"Doctor, I've been having trouble getting the dew off the lily—it's been burning and I have to go all the time.",Dew off the lily,slang,medslangbert,0,1
"My mother keeps saying she can't get the dew off the lily properly, and she's been feeling really weak lately.",Dew off the lily,slang,medslangbert,0,1
"My mother keeps saying her champagne looks cloudy and smells funny, and she's worried something's wrong with her kidneys.",champagne,slang,medslangbert,1,0
"Doctor, my son has been complaining that it burns when he passes his champagne, and he's been running to the bathroom every ten minutes.",champagne,slang,medslangbert,1,0
My elderly mother says her tail-water has been cloudy and she feels a burning sensation when she goes.,Tail-water,slang,medslangbert,1,0
"Doctor, my little boy has been crying when he passes his tail-water, and it smells really strong.",Tail-water,slang,medslangbert,1,0
"My son keeps complaining that it hurts when he lets out his tail-juice, and he's been running a low fever since last night.",tail-juice,slang,medslangbert,1,0
"Doctor, I've been feeling a burning sensation when I pass my tail-juice, and it's been happening for three days now.",tail-juice,slang,medslangbert,1,0
"My mother’s salt water has been looking really dark and cloudy for the past few days, and she says it burns when she goes.",Salt water,slang,medslangbert,0,1
"Doctor, my little boy keeps complaining it stings when he passes his salt water, and he’s been running to the bathroom every ten minutes.",Salt water,slang,medslangbert,0,1
"My son keeps complaining that it hurts when he goes to the bathroom, and his tail water has looked a bit cloudy this morning.",tail water,slang,medslangbert,0,1
"Doctor, I've been feeling a burning sting whenever I pass my tail water, and it's been happening more often these past few days.",tail water,slang,medslangbert,0,1
"My wife has been complaining that her mimi is dark and smells strange, and she feels a burning sensation every time she goes to the bathroom.",mimi,slang,medslangbert,1,0
"Doctor, my little one keeps saying her mimi hurts when she goes, and she's been running a fever since last night.",mimi,slang,medslangbert,1,0
"Doctor, I’ve been having trouble with my slash—it’s been dark and smells really strong.",slash,slang,medslangbert,1,0
"My son keeps complaining it burns when he does a slash, and he’s been running to the bathroom every ten minutes.",slash,slang,medslangbert,1,0
"Doctor, I’ve been running to the bathroom every hour but my long tea barely comes out—just a few drops at a time.",long tea,slang,medslangbert,0,1
"My son keeps saying it stings when he passes his long tea, and I’ve noticed it’s a strange dark color.",long tea,slang,medslangbert,0,1
"Doctor, my little boy keeps saying his piddle stings and he's running to the bathroom every ten minutes.",piddle,slang,medslangbert,1,0
I'm worried about my mother—she's been having trouble holding her piddle and sometimes doesn't even feel the need to go.,piddle,slang,medslangbert,1,0
My mom says her lemonade has a funny smell and she feels a burning when she goes.,lemonade,slang,medslangbert,1,0
"Doctor, my son's lemonade has been coming out really dark and cloudy for the past three days.",lemonade,slang,medslangbert,1,0
"Doctor, my son has been complaining about pain when he passes his golden nectar, and it looks a bit cloudy too.",golden nectar,slang,medslangbert,0,1
"My wife says her golden nectar has been a strange dark color for the past three days, and she feels a burning sensation.",golden nectar,slang,medslangbert,0,1
"Doctor, I've been having trouble holding my bladder tea lately—it comes out burning and I have to go every ten minutes.",Bladder tea,slang,medslangbert,0,1
"My son keeps complaining it stings when he passes his bladder tea, and I noticed it's a funny color.",Bladder tea,slang,medslangbert,0,1
My son keeps saying his keg feels stuck and he’s been running to the toilet every ten minutes—could it be an infection?,keg,slang,medslangbert,1,0
"Doctor, I’ve been holding my keg for hours because the bathroom’s always occupied, and now it’s burning when I finally go.",keg,slang,medslangbert,1,0
"My husband says it hurts when he pees, and there's sometimes a little blood in his pee.",pee,slang,medslangbert,1,0
"Doctor, I've noticed my son's pee has been a funny color lately, sort of dark like tea.",pee,slang,medslangbert,1,0
"Doctor, my son's been complaining that it hurts when he passes his lag, and he's been running a low fever.",lag,slang,medslangbert,1,0
"I'm here with my mother—she says her lag has been a strange dark color for the past few days, and she feels weak.",lag,slang,medslangbert,1,0
"Doctor, I've been having these sharp pains in my motherland ever since I fell last week, and now I'm spotting a little.",Motherland,slang,medslangbert,1,0
"My daughter's been complaining of a heavy feeling down in her motherland, and she's only sixteen—could something be wrong?",Motherland,slang,medslangbert,1,0
"My daughter's been complaining of cramps in her Adam's storeroom, and I'm worried it might be something serious.",Adam’s storeroom,slang,medslangbert,0,1
"Doctor, I've been having sharp pains in my Adam's storeroom ever since I got up this morning.",Adam’s storeroom,slang,medslangbert,0,1
"Doctor, I’ve been having some cramping down in my bag, and I’m worried something might be wrong with the baby.",bag,slang,medslangbert,1,0
My daughter keeps saying her bag feels heavy and sore—could it be a sign she’s starting her period early?,bag,slang,medslangbert,1,0
"Doctor, I think my kidney's acting up again—it's been cramping real bad since last night and I'm worried it might be something serious.",kidney,slang,medslangbert,1,0
"Doctor, my wife's been having these sharp pains down in her kidney area, and she's been spotting for three days now.",kidney,slang,medslangbert,1,0
"My daughter keeps complaining about a weird pressure in her claret jug, and she's only twelve—could you take a look?",Claret jug,slang,medslangbert,0,1
"Doctor, I've been having some cramping down in my claret jug area and I'm worried it might be something serious.",Claret jug,slang,medslangbert,0,1
"Doctor, ever since the miscarriage, my baby-spitter has been cramping nonstop and I’m bleeding a little.",Baby-spitter,slang,medslangbert,1,0
My wife says her baby-spitter feels heavy and sore down there—could it be something wrong with the pregnancy?,Baby-spitter,slang,medslangbert,1,0
My wife says her zorch feels really heavy and crampy—could it be something wrong with the pregnancy?,zorch,slang,medslangbert,1,0
"Doctor, I’ve been having this sharp pain in my zorch ever since I woke up this morning.",zorch,slang,medslangbert,1,0
"Doctor, I’ve been feeling this heavy pressure down in my crag for the past few days, and it’s making me worried something’s wrong.",crag,slang,medslangbert,1,0
"My wife says her crag has been cramping on and off, and she’s spotting a bit—could it be a miscarriage?",crag,slang,medslangbert,1,0
"My daughter keeps saying her pouch feels crampy, and she’s been spotting on and off for two days now.",pouch,slang,medslangbert,1,0
"Doctor, I’ve been feeling something strange in my pouch—like a heavy pressure down low that won’t go away.",pouch,slang,medslangbert,1,0
"""Doctor, I’ve been feeling a bit off ever since I got that bang in the arm for my trip last week—could it be a reaction?""",Bang in the arm,slang,medslangbert,0,1
"""I’m here because my boss is insisting I get a bang in the arm before the conference, but I’m worried about the side effects.""",Bang in the arm,slang,medslangbert,0,1
"My daughter's arm is still swollen and red from her bing last week, and she's been crying all night.",Bing,slang,medslangbert,1,0
"Doctor, I brought my son in because he's been running a fever ever since he got his bing yesterday.",Bing,slang,medslangbert,1,0
"My mother’s arm is still sore and swollen a week after her flu jag, should we be concerned?",jag,slang,medslangbert,1,0
"Doctor, my son has been running a fever since his jag yesterday, is that normal?",jag,slang,medslangbert,1,0
"Doctor, my son had his scrape yesterday and now he's got this red, swollen spot on his arm.",scrape,slang,medslangbert,1,0
My daughter's been running a fever since her scrape this morning—could that be a normal reaction?,scrape,slang,medslangbert,1,0
"My daughter keeps complaining that her apartment is itchy and sore, and I'm worried she might have an infection.",apartment,slang,medslangbert,1,0
"Doctor, I've been feeling a burning sensation down in my apartment ever since I started using that new soap.",apartment,slang,medslangbert,1,0
"Doctor, my wife's been complaining of a burning pain down there, and she's worried her badly packed kebab might be infected.",badly packed kebab,slang,medslangbert,0,1
I'm here with my daughter; she says her badly packed kebab has been itching and smelling strange for a few days now.,badly packed kebab,slang,medslangbert,0,1
My wife says her ace of hearts feels sore and she's worried it might be an infection.,ace of hearts,slang,medslangbert,0,1
"Doctor, I've been having some itching and discharge around my ace of hearts for the past few days.",ace of hearts,slang,medslangbert,0,1
"My daughter keeps complaining that her hone itches, and she's been scratching a lot—could it be an infection?",Hone,slang,medslangbert,1,0
"Doctor, I've been feeling a burning sensation down in my hone for the past few days, and it's getting worse.",Hone,slang,medslangbert,1,0
"Doctor, I've been having some unusual discharge down in my agreeable ruts of life, and it's starting to worry me.",agreeable ruts of life,slang,medslangbert,0,1
My mother says she's been feeling a persistent itch and burning sensation in her agreeable ruts of life ever since she started that new medication.,agreeable ruts of life,slang,medslangbert,0,1
"""Is it normal for my autoclave to be this sore after sex? It’s been bothering me for days.""",Autoclave,slang,medslangbert,1,0
"""Doc, I’ve been feeling a real burning sensation down in my autoclave ever since I used that new soap.""",Autoclave,slang,medslangbert,1,0
"""Doctor, I've been feeling this burning down there in my bag every time I pee, and it's really bothering me.""",Bag,slang,medslangbert,1,0
"""My bag has been itching like crazy for the past few days, and I noticed some weird discharge too—what could it be?""",Bag,slang,medslangbert,1,0
"Doctor, I’ve noticed some unusual itching and discharge from my ‘bazoo’ over the past week. Could this be a yeast infection?",bazoo,slang,medslangbert,1,0
I sometimes feel a dull ache in my lower belly that seems to radiate to my ‘bazoo’. Should I be concerned about pelvic inflammatory disease?,bazoo,slang,medslangbert,1,0
"Doctor, my ivory gate has been feeling really dry and sore lately, especially when I sit down.",Ivory gate,slang,medslangbert,0,1
"My wife keeps complaining about a weird discharge from her ivory gate, and she's worried it might be an infection.",Ivory gate,slang,medslangbert,0,1
My daughter keeps pointing at her cock alley and crying when I wipe her after she goes to the bathroom.,Cock alley,slang,medslangbert,0,1
"Doctor, my wife's been complaining about a burning pain down in her cock alley every time she pees.",Cock alley,slang,medslangbert,0,1
"My daughter keeps complaining of itching in her aphrodisiacal tennis court, and I'm worried she might have an infection.",aphrodisiacal tennis court,slang,medslangbert,0,1
"Doctor, I've been having this strange burning sensation down around my aphrodisiacal tennis court, and it hurts when I pee.",aphrodisiacal tennis court,slang,medslangbert,0,1
"My daughter keeps complaining about a strange discharge coming from her Main Avenue, and I'm worried it might be something serious.",Main Avenue,slang,medslangbert,0,1
"My daughter keeps complaining about itching down on Main Avenue, and I’m worried it might be an infection.",Main Avenue,slang,medslangbert,0,1
"Doctor, I’ve been having a lot of itching and burning down in my basket for the past few days.",basket,slang,medslangbert,1,0
My wife says her basket feels sore and she’s got some unusual discharge—could it be an infection?,basket,slang,medslangbert,1,0
"Doctor, I’m a bit worried—down there, it’s been all quiet for a few days, and I usually have some discharge.",all quiet,slang,medslangbert,0,1
"My daughter says she’s had this all quiet feeling for a week now, and she’s scared something’s wrong.",all quiet,slang,medslangbert,0,1
"Doctor, my daughter keeps saying her pizzle warmer is itchy and red, and she’s been scratching down there all night.",Pizzle warmer,slang,medslangbert,0,1
"Doctor, my daughter keeps complaining that her pizzle warmer is itchy and sore, and I'm worried it might be an infection.",Pizzle warmer,slang,medslangbert,0,1
"My mother keeps complaining about an itching and burning sensation in her wanton ace, and it's been keeping her up at night.",wanton ace,slang,medslangbert,0,1
"Doctor, I've been feeling a sharp pain down in my wanton ace ever since I fell last week.",wanton ace,slang,medslangbert,0,1
"Doctor, my bazaar has been really itchy and there's some unusual discharge.",bazaar,slang,medslangbert,1,0
"My daughter keeps complaining of a burning sensation in her bazaar, and I'm worried it might be an infection.",bazaar,slang,medslangbert,1,0
"Doctor, I've been having this burning sensation when I pee, and it feels like it's coming from my tail-hole.",Tail-hole,slang,medslangbert,1,0
"My wife says her tail-hole feels sore and irritated after we go for a run, and it's been bothering her for a few days now.",Tail-hole,slang,medslangbert,1,0
"My daughter keeps complaining that her bamba hurts when she pees, and I'm worried it might be an infection.",bamba,slang,medslangbert,1,0
"Doctor, my bamba has been feeling really sore and itchy for the past few days.",bamba,slang,medslangbert,1,0
"I'm here with my little girl—she keeps crying and pointing down there, saying her jam pot hurts when she pees.",Jam pot,slang,medslangbert,0,1
"Doctor, my jam pot has been feeling really sore and itchy for the past few days, and I'm worried it might be an infection.",Jam pot,slang,medslangbert,0,1
"Doctor, my daughter keeps complaining about itching around her bath of birth, and I'm worried it might be an infection.",bath of birth,slang,medslangbert,0,1
"Doctor, I've been feeling a burning sensation near my bath of birth ever since I gave birth last week.",bath of birth,slang,medslangbert,0,1
"Doctor, I’ve been feeling a burning pain down there around my barge for the past few days.",barge,slang,medslangbert,1,0
"My daughter keeps scratching and complaining of itching near her barge, and I’m worried it might be an infection.",barge,slang,medslangbert,1,0
"Doctor, I've been having this strange burning sensation down in my artichoke that won't go away no matter what I try.",artichoke,slang,medslangbert,1,0
"My daughter keeps complaining that her artichoke feels itchy and sore, and I'm worried it might be an infection.",artichoke,slang,medslangbert,1,0
"Doctor, my wife has been complaining of a burning sensation in her amulet and it hurts when she pees.",amulet,slang,medslangbert,1,0
"I'm worried about my daughter, she says her amulet itches and there's a strange discharge.",amulet,slang,medslangbert,1,0
"My wife says her affair has been sore and she’s had this strange discharge, so we came in to get it checked.",affair,slang,medslangbert,1,0
"Doctor, my affair has been feeling really irritated and itchy for the past few days.",affair,slang,medslangbert,1,0
"I'm here with my teenage daughter—she says her needle-case hurts when she pees, and I'm scared something's wrong.",Needle-case,slang,medslangbert,1,0
"Doctor, my needle-case has been feeling really sore and itchy for the past few days, and I'm worried it might be an infection.",Needle-case,slang,medslangbert,1,0
"Doctor, I've been feeling a sharp, burning pain deep in my cranny ever since I started this new medication.",Cranny,slang,medslangbert,1,0
My daughter keeps scratching down there and says her cranny itches—could it be an infection?,Cranny,slang,medslangbert,1,0
"Doctor, I’ve noticed a kind of fishy odor coming from my ‘batcave’ lately, especially after intercourse. Could this be bacterial vaginosis?",batcave,slang,medslangbert,1,0
"I feel a burning sensation in my ‘batcave’ when I urinate, but I don’t have the usual frequency or urgency like a bladder infection. What could be causing this?",batcave,slang,medslangbert,1,0
"Doctor, I’ve been feeling a sharp pain in my alley ever since I fell off my bike last week.",alley,slang,medslangbert,1,0
"Doctor, my daughter keeps scratching down there and says her alley feels itchy—could it be an infection?",alley,slang,medslangbert,1,0
"Doctor, I've been feeling a sharp pain down in my baby chute ever since I fell last week, and it's getting worse.",baby chute,slang,medslangbert,0,1
"My wife says her baby chute has been itching and burning for days now, and we're worried it might be an infection.",baby chute,slang,medslangbert,0,1
"My daughter keeps pointing down there and crying, so I think something might be wrong with her antipodes.",antipodes,slang,medslangbert,1,0
"Doctor, I've been feeling a sharp burning in my antipodes for the past two days, and it hurts when I pee.",antipodes,slang,medslangbert,1,0
"Doctor, I've been having some burning down at Adam's own altar and it hurts when I pee.",Adam’s own altar,slang,medslangbert,0,1
My daughter keeps scratching down there and saying it itches around her Adam's own altar.,Adam’s own altar,slang,medslangbert,0,1
"Doctor, my baby-maker has been feeling really sore and itchy for a few days now.",baby-maker,slang,medslangbert,1,0
"My daughter says her baby-maker hurts when she pees, and I'm worried she might have an infection.",baby-maker,slang,medslangbert,1,0
"Doctor, my bacon sandwich has been feeling really sore and itchy ever since I started this new medication.",bacon sandwich,slang,medslangbert,0,1
"My wife says her bacon sandwich has been burning when she pees, and she's too embarrassed to describe it herself.",bacon sandwich,slang,medslangbert,0,1
"Doctor, I've been having some itching and burning down in my bank for the past few days.",bank,slang,medslangbert,1,0
"My daughter keeps complaining that her bank feels sore, and I noticed some redness when I helped her bathe.",bank,slang,medslangbert,1,0
"My daughter keeps crying and pointing between her legs, saying it hurts—could something be wrong with her alpha and omega?",alpha and omega,slang,medslangbert,0,1
"Doctor, I’ve been having this constant burning down there, and my alpha and omega feels so tender and swollen.",alpha and omega,slang,medslangbert,0,1
"Doctor, I’ve been having some burning down there around my almanack and it won’t go away.",almanack,slang,medslangbert,1,0
My daughter keeps complaining about itching near her almanack and I’m worried she might have an infection.,almanack,slang,medslangbert,1,0
"Doctor, I've been having a burning sensation when I pee, and it feels like it's coming right from the altar of hymen—could it be an infection?",altar of hymen,slang,medslangbert,0,1
"My daughter keeps complaining about itching down there around the altar of hymen, and I'm worried she might have picked up something at school.",altar of hymen,slang,medslangbert,0,1
"Doctor, I’ve been having this burning pain down at the altar of pleasure and it won’t go away.",altar of pleasure,slang,medslangbert,0,1
"My daughter keeps scratching down there, and I’m worried something’s wrong with her altar of pleasure.",altar of pleasure,slang,medslangbert,0,1
"Doctor, I think something's wrong with my bag of tricks—there's this weird discharge and it itches like crazy.",bag of tricks,slang,medslangbert,0,1
"My mom keeps saying her bag of tricks feels sore and dry, and she's too embarrassed to talk about it, so I'm asking for her.",bag of tricks,slang,medslangbert,0,1
"Doctor, I’ve been feeling a sharp pain deep in my pigeon hole ever since I started this new medication.",Pigeon hole,slang,medslangbert,0,1
