sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"Ziomek w porządku jesteś, serio.",ziomek,slang,polish_youth_slang_classification,1,0
Jacek to sigma,sigma,slang,polish_youth_slang_classification,1,0
"- Elo ziomuś! Wbijamy wieczorem na melanż? - Sorki, ale dziś nie mogę. Mam w ciul roboty.",W ciul,slang,polish_youth_slang_classification,0,1
"-Ej, spotykasz się z Martą? -Daj spokój, to zwykła żulica.",żulica,slang,polish_youth_slang_classification,1,0
- Mam wolne. - Czemu? - Bo mam koronaferie.,Koronaferie,slang,polish_youth_slang_classification,1,0
"- Poznałam nowego chłopaka. - Ooo to opowiadaj jaki jest, kto to. - Ma fajny wajb, zaprosił mnie do starbunia i obiad postawił. - Jeśli płacił to zgoda.",wajb,slang,polish_youth_slang_classification,1,0
"- Zapraszasz Tomka na urodziny? - Nie, bo z niego straszny stypiarz.",Stypiarz,slang,polish_youth_slang_classification,1,0
"Poczekaj. Muszę odsapnąć, bo pikawa mi zaraz wysiądzie!",Pikawa,slang,polish_youth_slang_classification,1,0
"To ten szon, co się nabijała z tego górala?",szon,slang,polish_youth_slang_classification,1,0
Dotyka mocno... chciałam by Bóg dał mi znak czy naprawdę to jest dla mnie dobre co siedzi mi w głowie i dał mi kolejny znak ta piosenka...a ja nadal nie wiem.,siedzi,slang,polish_youth_slang_classification,1,0
- Pijemy wódkę czy piwerko? - Wolę piwerko.,piwerko,slang,polish_youth_slang_classification,1,0
"- Nie daję już rady... - Ciśnij, ciśnij, ciśnij, jeszcze ostatnie 600m! Dasz radę!",Ciśnij,slang,polish_youth_slang_classification,1,0
Siema Tromba mega szacun za takie coś.,szacun,slang,polish_youth_slang_classification,1,0
pieknej we wszystkim jest pieknie ale chyba czwarty outfit najlepszy,outfit,slang,polish_youth_slang_classification,1,0
"- Widziałeś co ci wysłałem. - Tak, nieśmieszne, przeruchany mem",Przeruchany,slang,polish_youth_slang_classification,1,0
"- Mordo, mega przepraszam, że się spóźniłem. - Chillbomba byczku, nic się nie stało.",chillbomba,slang,polish_youth_slang_classification,1,0
"- Nie lej mi mocnego drinka stary - Spoko, teraz będzie przyjemniaczek",Przyjemniaczek,slang,polish_youth_slang_classification,1,0
"Plankton na bok, zróbcie miejsce na macie doświadczonym kolegom!",Plankton,slang,polish_youth_slang_classification,1,0
"- Tylko skocze do domu pożyczyć hajs od matki. - Myślisz, że ci da? - Nie wkurwiłem jej w tym tygodniu więc jest szansa wydymać szympansa.",Szansa wydymać szympansa,slang,polish_youth_slang_classification,0,1
- Dlaczego zwyczajnie nie kupisz nowego mieszkania? - ... Ok boomer.,Ok boomer,slang,polish_youth_slang_classification,0,1
"Nieźle jaja by były, jakby do castingu przyszedł ten facet od coś nie coś potrafię (on jest z Legnicy) xd.",jaja,slang,polish_youth_slang_classification,1,0
"Stary, mega sigma",sigma,slang,polish_youth_slang_classification,1,0
- Co ty odpierdalasz? - Utkaj puzon.,utkaj puzon,slang,polish_youth_slang_classification,0,1
"-chodz na tego topa to go zabijemy -to darius, spuści nam obu pyrsko",pyrsko,slang,polish_youth_slang_classification,1,0
"@Friz więcej luzu stary, bo gościu dupę pokazuje, a Ty płaczesz a jak się Kinga w kisielu kompała to ludzie se kapucyna do tego walili.",stary,slang,polish_youth_slang_classification,1,0
Pamiętasz jak Andrzej przyszedł na egzmin nic się nie ucząc i jakimś cudem zdał. Based,based,slang,polish_youth_slang_classification,1,0
"Nerwy mnie zjadają, muszę wyjść i zajarać peta.",zajarać,slang,polish_youth_slang_classification,1,0
"Imagine, że nie ma żadnego sabotazysty.",imagine,slang,polish_youth_slang_classification,1,0
"- Patrz na Iwonę! Widziałeś jej bimbały? Ale bym w nie wkładał swojego śmierdziela... - Ale z ciebie tryskacz, Marek!",Tryskacz,slang,polish_youth_slang_classification,1,0
"- Ej Zosia chciałabyś się umówić na wieczór? - Pa jak zarywa, jasne że nie bachorze.",Pa jak zarywa,slang,polish_youth_slang_classification,0,1
"Marcel jest najwiekszym przykladem na to ze nie trzeba byc zbyt inteligentnym oraz lotnym aby stac sie znanym, zachowuje sie on jak jakis patus.",patus,slang,polish_youth_slang_classification,1,0
Werka szacun! Robisz postępy fest.,fest,slang,polish_youth_slang_classification,1,0
Typiara chyba nie wie ile stolarze zarabiają.,typiara,slang,polish_youth_slang_classification,1,0
"-Twoja sytuacja jest beznadziejna. -Ech, no gówno w dupie chlupie. Nie mam nic do stracenia.",gówno w dupie chlupie,slang,polish_youth_slang_classification,0,1
"-Paweł polewaj! -Co ty, zara padne.",Zara padne,slang,polish_youth_slang_classification,0,1
"-Ej Mati, ty zrobiłeś ostatecznie tę prezentację na polski? -Ta pewnie, już wczoraj. -No i stabilnie.",Stabilnie,slang,polish_youth_slang_classification,1,0
- Ej zjadłbym już coś - Tutaj za rogiem jest misiany misiany.,Misiany misiany,slang,polish_youth_slang_classification,0,1
-ej stary co z nim jest -ładuje od dwóch nocy ma ciężkie kongo,ciężkie kongo,slang,polish_youth_slang_classification,0,1
Moja mama miała taki sam telefon jak ta typiara z pierwszego wątku.,typiara,slang,polish_youth_slang_classification,1,0
"Na pewno była szczera, Rezi jest obsrany i dobrze. Mógł normalny VAT odprowadzić, a nie kombinuje, jak reszta influzłodziei na YT.",obsrany,slang,polish_youth_slang_classification,1,0
-Patrz co dostałem ze sprawdzianu. -ja cię chwyca jak ty to zrobiłeś!?,Ja cię chwyca,slang,polish_youth_slang_classification,0,1
"Uwaga spoiler, to mega miłe, że chłopaki oddali zwycięstwo Góralowi, a myśleli, że on jest sabotazystą. Co do sabotażystów, to wiedziałem, że Patec jest sabotazystą, ale jako tego 2 obstawiałem Julkę, ale okazało się, że to był jednak Oski.",spoiler,slang,polish_youth_slang_classification,1,0
- ej mordo patrz na tą szakirke - co ty? to jakaś paszteciara,Paszteciara,slang,polish_youth_slang_classification,1,0
"Co za vibe, jedna z twoich najlepszych piosenek, wokal, słowa, teledysk totalny sztos. Dopracowane jak zawsze.",sztos,slang,polish_youth_slang_classification,1,0
"Twoja prawdziwość i tekst piosenki chwytający za serce, szczerość w tekście sztos.",sztos,slang,polish_youth_slang_classification,1,0
- Ej Krzychu wypił 2 litry Pepsi na pusty żołądek. - Ale papendekiel,Papendekiel,slang,polish_youth_slang_classification,1,0
"-Pauliny dzisiaj nie będzie? -Nie, będzie się uczyć cały wieczór na egzamin -Ale kujak...",Kujak,slang,polish_youth_slang_classification,1,0
-e grasz w lola? -stara mi zajebała klawiature -unlucky dla ciebie,unlucky,slang,polish_youth_slang_classification,1,0
Stary ale z ciebie Carlos.,Carlos,slang,polish_youth_slang_classification,1,0
"super jest to, ze bedac influ mozesz doswiadczac tyle w swoim zyciu. kariera, samorozwoj i bycie mama",influ,slang,polish_youth_slang_classification,1,0
"- Wiesz, że facetka z majzy znowu wstawiła nam pały? - Wiem, no i wyjebongo.",Wyjebongo,slang,polish_youth_slang_classification,1,0
- Anka mnie zostawiła - Ale gnój,Ale gnój,slang,polish_youth_slang_classification,0,1
"Ty trzymasz zapalar, ja powoli tańczę, szybko się wypalam",zapalar,slang,polish_youth_slang_classification,1,0
"-Zobaczysz, naprawie swój Ursus -Dupa Jasiu Karuzela",Dupa Jasiu Karuzela,slang,polish_youth_slang_classification,0,1
słyszałeś o tym nowym filmie jest czadowy,czadowy,slang,polish_youth_slang_classification,1,0
-Imo twoje memy są pogchampowe. -Rigel,Rigel,slang,polish_youth_slang_classification,1,0
-Ej Konrad moge buszka? -Ale z Ciebie sępibuch!,Sępibuch,slang,polish_youth_slang_classification,1,0
Ale wzięliście tępe idiotki do programu xddd - nie oglądam nara.,nara,slang,polish_youth_slang_classification,1,0
"-jak tam byku się udał wieczór w klubie? -a szkoda gadać stary...Siedziałem na barze z taką Gabi. Postawiłem jej drinka, miło się rozmawiało. Do momentu aż przyszła jej hamulcowa i zaczęła się drzeć, że Gabi nie jest mną zainteresowana i mam je zostawić w spokoju.",hamulcowa,slang,polish_youth_slang_classification,1,0
- idę jarać sznio,sznio,slang,polish_youth_slang_classification,1,0
-Pysia daj mi kabanosa -Drutuj!,Drutuj,slang,polish_youth_slang_classification,1,0
Piękna nutka walentynkowa petarda to będzie sztos.,petarda,slang,polish_youth_slang_classification,1,0
"Tomek dziś nie zagra, smutek jajec.",Smutek jajec,slang,polish_youth_slang_classification,0,1
"- Widzisz tych czterech gości w rurkach przed nami? - Nie wieże, ja pierdole, co za pedaliada!",pedaliada,slang,polish_youth_slang_classification,1,0
Julka ma spoko outfit,outfit,slang,polish_youth_slang_classification,1,0
"W tym Sabo znam dwóch uczestników, ale zapowiada się nieźle, a ten Góral wymiata. Tylko zastanawiam się, czy to celowy zamysł, czy nie było chętnych na 12 miejsce.",wymiata,slang,polish_youth_slang_classification,1,0
"Obejrzałem całe, stary dawno nie oglądnąłem tak dobrego filmu więcej takich zakończenie też zajebiste.",stary,slang,polish_youth_slang_classification,1,0
- Ale mnie nos boli! - Za dużo wciągałeś. - No jacha.,No jacha,slang,polish_youth_slang_classification,0,1
-Jaki chlew w tym pokoju!,Chlew,slang,polish_youth_slang_classification,1,0
-Stary zobacz jaki antycyklop! -Faktycha. Ma gały jak dwa bieguny!,Antycyklop,slang,polish_youth_slang_classification,1,0
-hmm ciekawe co robią? -pewnie cimcirimcim,Cimcirimcim,slang,polish_youth_slang_classification,1,0
Ale mam tea na nasze spotkanie później...,tea,slang,polish_youth_slang_classification,1,0
"No kurde Johny English, cep jedzie po lewym.",Johny English,slang,polish_youth_slang_classification,0,1
-stary jedziemy autem do Gdańska? -Ni chuja ktoś mi zajebał rumuński pit stop,Rumuński Pit stop,slang,polish_youth_slang_classification,0,1
-Ta szkoła to totalne dno -Relatywa,Relatywa,slang,polish_youth_slang_classification,1,0
"co dzień się modle, żeby wszystko pykło",pykło,slang,polish_youth_slang_classification,1,0
-Dostał prawego sierpowego ale oddał mi z low kicka -Ale się wjebałeś w Czeski remis,Czeski remis,slang,polish_youth_slang_classification,0,1
"Bratek to jedyny of youtuber, który nie jest PDFem.",pdfem,slang,polish_youth_slang_classification,1,0
"- Ej była oprawa na wczorajszym meczu? - Ta, było dużo piro",Piro,slang,polish_youth_slang_classification,1,0
"Typiara wstrzyknęła sobie ze 2 litry silikonu i botoksu, zmieniła zęby na jakieś szpadle i to wszystko aby powrócić dokoloru włosów, który jest tak naturalny jak sama ona hahahhaha, dobrze, że już się za was biorą wy influencerzyki.",typiara,slang,polish_youth_slang_classification,1,0
"Dobra, ja spadam. Nara.",Nara,slang,polish_youth_slang_classification,1,0
"Zobacz, tam idzie te rudzisko,znów się rozpruł.",rudzisko,slang,polish_youth_slang_classification,1,0
omg szalony pomysl ale myśle ze warto bylo,omg,slang,polish_youth_slang_classification,1,0
-Cho zoba co tu się dzieje!,Cho zoba,slang,polish_youth_slang_classification,0,1
"- twój brat wczoraj uciekał przed psami - ta, opowieści różnej treści",opowieści różnej treści,slang,polish_youth_slang_classification,0,1
"- On mi ostatnio powiedział, że jest niebinarny. - Ale do męskiego kibla dalej normalnie chodzi? - Tak.",Niebinarny,slang,polish_youth_slang_classification,1,0
"podziwiam za wszystko co robisz kobieta petarda! piekna, wysportowana, cudowne piosenki i super glos, filmy z toba ogladam chetnie",petarda,slang,polish_youth_slang_classification,1,0
Kocham twoje odcinki sa takie fajne mozna odpoczac po ciezkiej pracy nie odczuwam wogule cringe ale za to odczuwam profesjonalizm.,cringe,slang,polish_youth_slang_classification,1,0
Miałem go za przyjaciela a to był zwykły przyjaciul,Przyjaciul,slang,polish_youth_slang_classification,1,0
"- Od jakiegoś czasu dzielnicówka się kręci na rejonie - Chcą złapać łysego bo dostali cynk, że handluje",Dzielnicówka,slang,polish_youth_slang_classification,1,0
Brat ma mega rizz,rizz,slang,polish_youth_slang_classification,1,0
"-Mariola rzuciła Jacka i znów wstawiła posta z flaszką. -Wiem, widziałem, bimbo z niej.",Bimbo,slang,polish_youth_slang_classification,1,0
"- Olaf, nie cofaj tej piłki do bramkarza ciągle... - Czemu??? - Bo to jedna wielka pajacerka, tracimy przez to kolejną bramkę.",pajacerka,slang,polish_youth_slang_classification,1,0
Niezłe oksy sobie kupiłeś.,Oksy,slang,polish_youth_slang_classification,1,0
inb4. Wątek skończy się gównoburzą.,inb4,slang,polish_youth_slang_classification,1,0
"- Za rok BTC będzie po 500 tysięcy i kupię sobie nowego Huracana, zobaczysz! - Jasne Bitcoiniarzu z dupy wyjęty...",z dupy wyjęty,slang,polish_youth_slang_classification,0,1
"- Hej, co sądzisz o Wiktorii? - No, dla mnie to taki typowy śledzik, dobra na jedną noc.",Śledzik,slang,polish_youth_slang_classification,1,0
"- Witam sąsiedzie, słyszałem że zrobił Pan remont piwnicy, mogę zobaczyć jak to wyszło? ooo a skąd Pan dostał takie kafelki? stać było Pana na to wszystko? Ile to kosztowało? - Nie wiedziałem że z Pana jest aż taki szczurzy łeb...",Szczurzy łeb,slang,polish_youth_slang_classification,0,1
"- Dlaczego zamknąłeś worda? - Sory, missclick.",Missclick,slang,polish_youth_slang_classification,1,0
"-Zapytałem ostatnio kobiety na ulicy czy wie, w jaki sposób działa jej telefon... -I co? -Nic nie wiedziała, kompletna neodżungla..",Neodżungla,slang,polish_youth_slang_classification,1,0
"Ona ukradła hajs z banku i myślała serio, że nikt tego nie zauważy? Przecież w banku mają każdy 1 grosz zanotowany i wiadomo kto, kiedy i ile ma pieniędzy na zmianie. Wątek z czapy xd.",hajs,slang,polish_youth_slang_classification,1,0
- Spotkałeś się w końcu z tą Olą? - Tak. - I jak fajna? - A taka łamichronka.,łamichronka,slang,polish_youth_slang_classification,1,0
"- No i co tam u ciebie? - Jeszcze dwa dni wolnego,a potem zapierdalanka",Zapierdalanka,slang,polish_youth_slang_classification,1,0
"Essa , hell yeah, Skibidi sigma",essa,slang,polish_youth_slang_classification,1,0
- Nie chce mi się tam iść! - No to co chcesz? - Nic! - Ale brękot z ciebie.,Brękot,slang,polish_youth_slang_classification,1,0
"- W tej walce największymi przegranymi były jego cohones. - To prawda, nieźle dostał kolanem w jaja.",Cohones,slang,polish_youth_slang_classification,1,0
"Też mieszkam w Sieradzu i liczę na to, że zobaczę typa z ananasem na ulicy.",typa,slang,polish_youth_slang_classification,1,0
Ale yśawka,yśawka,slang,polish_youth_slang_classification,1,0
- czemu się spóźniłeś? - to przez mojego brata! ten hoher ciągle coś ode mnie chce.,hoher,slang,polish_youth_slang_classification,1,0
"Brawo byku, opierdzielisz tego ironmana i będziesz miał satysfakcję. .",byku,slang,polish_youth_slang_classification,1,0
Może na 4 miliony zrób jakieś daily?,daily,slang,polish_youth_slang_classification,1,0
-Pa kochanie ja muszę spadać. -Besos skarbie!,besos,slang,polish_youth_slang_classification,1,0
-dafak co tu sie odwala -nwm,dafak,slang,polish_youth_slang_classification,1,0
"Super nuta, piękna jak zawsze!",nuta,slang,polish_youth_slang_classification,1,0
to jest ez,ez,slang,polish_youth_slang_classification,1,0
- Ej Amelia Oblodzisz mi? - Tobie zawsze,Oblodzisz,slang,polish_youth_slang_classification,1,0
"-Ej orzełek widziałeś dzisiaj Hanię? -Noo, nadziewałbym.",Nadziewałbym,slang,polish_youth_slang_classification,1,0
"-Ale z ciebie diplodok, co ty w ogóle jesz? -No jak to co? Patyki i liście",Diplodok,slang,polish_youth_slang_classification,1,0
- Nie rozumiem facetów którzy jeżdżą autobusami. - Dlaczego? - Przecież jazda swoją furą i warkot silnika to smak życia. - Ale z ciebie spaliniarz.,Spaliniarz,slang,polish_youth_slang_classification,1,0
"No i klasa, idealnie do kawki.",No i klasa,slang,polish_youth_slang_classification,0,1
"- Hej Kasia, pójdziemy razem do kina? - Wybacz Marek, nie mam czasu. - No tak, oczywiście, to dlatego, że jestem taki brzydki, prawda? Wolałabyś iść z kimkolwiek innym, tylko nie ze mną bo jestem brzydki i beznadziejny. - Ale z Ciebie pick me boy, Marek. Po prostu nie mam czasu.",pick me boy,slang,polish_youth_slang_classification,0,1
-Ej Martyna za chwile sprawdzian z hitu. - Kurwikleks!,Kurwikleks,slang,polish_youth_slang_classification,1,0
- Przytyła? - Gdzie tam. Bułeczki w piecyku.,bułeczki w piecyku,slang,polish_youth_slang_classification,0,1
- Dostałeś pałę. - No i w pizdu...,no i w pizdu,slang,polish_youth_slang_classification,0,1
- Od paru dni nie mogę w ogóle zasnąć. - Po prostu zamknij oczy i śpij 4Head,4Head,slang,polish_youth_slang_classification,1,0
-Ty stary dawaj na wodospad -Juz lece mordini,Wodospad,slang,polish_youth_slang_classification,1,0
"Panie władzo może się jakoś dogadamy, chrobry wystarczy?",Chrobry,slang,polish_youth_slang_classification,1,0
"Zbychu top, a Marta strasznie pick me.",top,slang,polish_youth_slang_classification,1,0
- Zobacz na moje nowe buty :) - No. Super adasie.,Adasie,slang,polish_youth_slang_classification,1,0
"Super sztos, kozak! Mega jestem zaskoczona przebiegiem akcji, oby tak dalej.",sztos,slang,polish_youth_slang_classification,1,0
"- Słyszałaś jaka inba? - Nie, a co się stało? - Łysy miał wczoraj wypadek i wylądował w szpitalu!",inba,slang,polish_youth_slang_classification,1,0
"-Nie podoba mi się ta kropka na końcu wiadomości. -Kropka jak kropka. -Znając ciebie to nienawiści, bo ty taki kot internetu.",Kot internetu,slang,polish_youth_slang_classification,0,1
-Siema byczku jakie plany na dziś? -Zawijam na chillzone odapale Alekeya i spale blanta,Chillzone,slang,polish_youth_slang_classification,1,0
-Dziś dostałem 5 z matmy -Jest gicior,Jest gicior,slang,polish_youth_slang_classification,0,1
-Czemu reklamy muszą być zawsze takie debilne? -Co za korpowcisk!,korpowcisk,slang,polish_youth_slang_classification,1,0
-Siema mordo co tam u Ciebie? -Nie no pykens!,pykens,slang,polish_youth_slang_classification,1,0
"-Ale hotówa idzie. -No rzeczywiście, ładna ta laska.",Hotówa,slang,polish_youth_slang_classification,1,0
"Rezi ta seria wymiata tak trzymaj nie zmieniaj sie, ogladam cię od legendarnej serii minecrafta na modach i jak otwierałeś fanarty od widzow, każdy twój odcinek ogladam i teraz jak jeszcze multi jest to aż te stare czasy mi sie przypomniały rób to co lubisz i nie przestawaj.",wymiata,slang,polish_youth_slang_classification,1,0
"-Widziałeś zdj z imrezy, Maciek był chyba nieźle zalany -No pewex, wczoraj to on umiaru nie miał",Pewex,slang,polish_youth_slang_classification,1,0
Góral to największa sigma na całym polskim YouTubie (zaraz po Rezim).,sigma,slang,polish_youth_slang_classification,1,0
"-Hmm, herbata wystygła. Masz ochotę na ziołowy bukiet? -No w sumie czemu nie, tylko muszę amolu poszukać.",Ziołowy bukiet,slang,polish_youth_slang_classification,0,1
- Fajny tis! Gdzie go kupiłeś?,tis,slang,polish_youth_slang_classification,1,0
"-Ej, Maciek gdzie masz swój ogonek? -Kasia musiała dzisiaj zostać w domu.",Ogonek,slang,polish_youth_slang_classification,1,0
-ZUPAAAA! OBIAAAAAD! -No zara,Zara,slang,polish_youth_slang_classification,1,0
"-Ta laska na zdjęciach w folderze na twoim pulpicie to twoja dziewczyna? -Nie, to tylko moja simpaltia.",simpaltia,slang,polish_youth_slang_classification,1,0
"- Walisz dopy? - Nie, dziś wolę się napić.",Dopy,slang,polish_youth_slang_classification,1,0
- Gdzie jest ten skuniarz Kacper? - Pewnie znowu za blokiem pali nielegale z ekipą.,Skuniarz,slang,polish_youth_slang_classification,1,0
"Zaraz gramy, wpadaj na dc",DC,slang,polish_youth_slang_classification,1,0
"Przyszedłem tu z TikToka, aby to skomentować, Patec sigma.",sigma,slang,polish_youth_slang_classification,1,0
"Fajnie, że w jednej scenie Oski ma elaborat na kartce napisany z koperty, a w drugiej scenie ma napisane tylko ""pokój sabotazysty"". Pozdro boostowanie jakiegoś noname z swojego fanklubu.",noname,slang,polish_youth_slang_classification,1,0
Tu jest drogo af,AF,slang,polish_youth_slang_classification,1,0
- heheh zegz beniz - ja nie mogę ale brainless z ciebie,Brainless,slang,polish_youth_slang_classification,1,0
powinnas zrobic z tego content piekny obraz,content,slang,polish_youth_slang_classification,1,0
"Bruh czy niektórzy podeszli do castingu jak do idola i stwierdzili, że to będzie dobry pomysł? Xd.",bruh,slang,polish_youth_slang_classification,1,0
-Udało mi się kupić kilo gięta - Based.,Based,slang,polish_youth_slang_classification,1,0
Jak już coś kopiować to może od noname jakiegoś a nie tak znanego jak Lisa? Xd.,noname,slang,polish_youth_slang_classification,1,0
Kazi to totalny kidos obraźił się o minecraft,Kidos,slang,polish_youth_slang_classification,1,0
-Patrz jaka rusałka! -Brałbym ją.,rusałka,slang,polish_youth_slang_classification,1,0
Byku co jest?,byku,slang,polish_youth_slang_classification,1,0
-Ale wholesome mem,Wholesome,slang,polish_youth_slang_classification,1,0
- Zaopiekuj się bratem - Ale to jest taki gówniak jebany - Wyrażaj się,Gówniak,slang,polish_youth_slang_classification,1,0
"- Halo Banan? - No elówa, co tam? - Weź nie zawracaj mandoliny plebsie",Nie zawracaj mandoliny,slang,polish_youth_slang_classification,0,1
"Mega szacun dla wszystkich, którzy przyczynili się do powstania tak pięknego i potrzebnego miejsca, wzruszyłam się oglądając te czary, Trąbka jesteś koksu.",szacun,slang,polish_youth_slang_classification,1,0
"-Co tak na tą siłkę często teraz chodzisz? - Niedługo wakacje, więc robię sześciopak na plażę",Sześciopak,slang,polish_youth_slang_classification,1,0
"sprzedam bilety na trybune na travisa, piszcie pv",pv,slang,polish_youth_slang_classification,1,0
- Noreczek zapodaj bit - ssijże jajca,ssijże jajca,slang,polish_youth_slang_classification,0,1
"Nie oglądałam Ciumkaj Loczków od lat, ale to jest sztos.",sztos,slang,polish_youth_slang_classification,1,0
"Prawdziwy GOAT pojawił się w ostatniej minucie, cieszę się, że to duo powróciło.",goat,slang,polish_youth_slang_classification,1,0
- Gdzie znalazłeś te 100 zł? - W parku na ławce - Musisz znaleźć tego kto je zgubił - Mi tam zwisa! Zabieram je!,Mi tam zwisa,slang,polish_youth_slang_classification,0,1
"-No i co? Przyjedzie Darko? -Jest aktywny ale nie odpisuje, kawał chuja z niego.",Kawał chuja,slang,polish_youth_slang_classification,0,1
"Oskar sigma, uwielbiam go xxd.",sigma,slang,polish_youth_slang_classification,1,0
"- Patrz, BMW kosztuje tylko 79,999! - A idź pan z tym (/-nim), zobacz jaki przebieg!",A idź pan z tym!,slang,polish_youth_slang_classification,0,1
-słyszałes o kimś takim jak Walter white -tak to totalna Sigma,Sigma,slang,polish_youth_slang_classification,1,0
Influ powinni się uczyć od Tromby.,influ,slang,polish_youth_slang_classification,1,0
"Najlepszy odcinek, co chwile się śmiałem, Multi to chodzący content, a przy obradach nie mal się nie zesrałem.",content,slang,polish_youth_slang_classification,1,0
"Chcę zimne piwo, na osiedlowej ławce. Nie apek, nie hotel, outdoorowe harce",apek,slang,polish_youth_slang_classification,1,0
- Widziałeś tą typiarke? - No niezła karyna.,Karyna,slang,polish_youth_slang_classification,1,0
- Pamiętasz Patryka? Już dawno go nie widziałem - No on to chyba zmarzł.,zmarzł,slang,polish_youth_slang_classification,1,0
"4:09 - u mnie w szkole jest kilka palarni. Ta na którą chodzę jest dosłownie ulokowana przy 2 budynku szkoły, schowana za filarami i biednymi krzaczkami. I, najśmieszniejsza rzecz, mamy pozwolenie pani dyrektor na palenie tam, bez wiedzy innych nauczycieli. Także jaka szkoła, taka palarnia xd.",palarnia,slang,polish_youth_slang_classification,1,0
W końcu wolne! Essa lecimy!,Essa,slang,polish_youth_slang_classification,1,0
"- Miałeś przynieść zielone. - Bez spiny, zaraz przyniosę towar",Zielone,slang,polish_youth_slang_classification,1,0
"- Dobrze, na dzisiejszej lekcji przechodzimy już do podręcznika - A dlaczego tak? - Bo mamy już 3 lekcje w plecy przez ten głupi film który oglądaliśmy",W plecy,slang,polish_youth_slang_classification,0,1
"- A tego co tak zryło? - Zrobił sobie śnieg na Jamajce, stary!",Śnieg Na Jamajce,slang,polish_youth_slang_classification,0,1
"-Ej, stary, ale ten film jest creepy!",Creepy,slang,polish_youth_slang_classification,1,0
"Stary, nawet bym poszedł, ale jeszcze mnie złapią, poznają i będzie skapa",Skapa,slang,polish_youth_slang_classification,1,0
"- Spotkałem się ostatnio z tą Aśką z Tindera. - Fajna chociaż? - Człowieku, zajebista dupcia z niej!",Dupcia,slang,polish_youth_slang_classification,1,0
"Dosłownie tylko kilka z tych castingów udało mi się na poważnie obejrzeć, reszta masakra, cringe totalny, nie wiem kurde idziesz na przesłuchanie i się nawet nie przygotowujesz. No masakra zlepek ludzi, którzy myślą, że są wyjątkowi, kreatywni, zabawni, a tak naprawdę niczym się niestety nie wyróżniają....",cringe,slang,polish_youth_slang_classification,1,0
"mam kuloodporny drip, teraz nic nie grozi mi",drip,slang,polish_youth_slang_classification,1,0
"Góral, brawo byku, należało się!",byku,slang,polish_youth_slang_classification,1,0
"- Kwas od tego typa jest słaby, jedyne co w nim dobre to ładny blotter.",Blotter,slang,polish_youth_slang_classification,1,0
"Wróciłem z uczelni, jem Maczka i oglądam sabotażystę czego chcieć więcej.",maczka,slang,polish_youth_slang_classification,1,0
Ta atencjuszka znowu niby przypadkiem pokazała piersi na streamie.,Atencjuszka,slang,polish_youth_slang_classification,1,0
"Oski był wzięty, żeby mu kanał podbudować, a finalnie noname góral wyjdzie na tym lepiej.",noname,slang,polish_youth_slang_classification,1,0
ale fura idealna dla friza,fura,slang,polish_youth_slang_classification,1,0
"-Mordo patrz jaki dupny ten pokój -Noo, dojebany fest",Dupny,slang,polish_youth_slang_classification,1,0
- Sławek ostatnio zrobił knurzy biznes. Wolał pojechać by odebrać przesyłkę osobiście i zapłacić 70 zł za paliwo zamiast wybrać dostawę kurierem za 15 zł - Ale debil...,Knurzy biznes,slang,polish_youth_slang_classification,0,1
"Ten film ma taki pozytywny i inspirujący przekaz! Gratulacje Weronika, spełniaj swoje wizje i marzenia! Niestety, wiele komentarzy, które wyświetlają mi się jako pierwsze, ma mniejszy lub większy negatywny vibe. Ja też jestem wieloletnia obserwatorka, ale jakoś nie mam chęci, by tak publicznie oceniać i szydzić z jakichkolwiek ludzi. Komu to ma służyć?",vibe,slang,polish_youth_slang_classification,1,0
Niech poleci wixa będe panu bardzo wdzięczna,wixa,slang,polish_youth_slang_classification,1,0
"Jeszcze całkiem niedawno miałem sen, gdzie wiadomo były jakieś straszaki czy inne śmieszne rzeczy i byłem autentycznie mad z tego, że w nim jestem, więc w śnie wpisałem w Google frazę ""jak nie mieć koszmarów"" xd i wyskoczyła Google grafika ze zdjęciami białych creepy twarzy.",creepy,slang,polish_youth_slang_classification,1,0
Co to jest za nuta na końcu???,nuta,slang,polish_youth_slang_classification,1,0
-Ej masz towiec? -Mam 3 gieta.,Towiec,slang,polish_youth_slang_classification,1,0
"- Wiesz, ja zdałam prawko, ale ty na pewno nie zdasz, bo jesteś za głupia na to - przestań już jurgać",Jurgać,slang,polish_youth_slang_classification,1,0
"Marka zwinęli, bo jak go spisywali to z kieszeni wypadła mu samara",Samara,slang,polish_youth_slang_classification,1,0
"- Hej co u Ciebie? Wyglądasz na padniętego? - Eh, kolejny dzień w korpo.",Korpo,slang,polish_youth_slang_classification,1,0
- Widziałeś nowego skibidi toileta? - Co to? - Przyznaje ci unc status,Unc,slang,polish_youth_slang_classification,1,0
"Gimper dobrze rapuje, ma taki jeden mocny banger diss na Miszora.",banger,slang,polish_youth_slang_classification,1,0
"Pozdro wszystkim, miłego oglądania, a Tobie, Rezi, miłego czytania komentarzy!",pozdro,slang,polish_youth_slang_classification,1,0
Czy w każdej edycji sabotażystą musi być twój ziomek?,ziomek,slang,polish_youth_slang_classification,1,0
"Szczerze mega mocne i zajebista nuta, kocham piosenkę czekam na pełną wersję.",nuta,slang,polish_youth_slang_classification,1,0
"- Widziałeś nową dziewczynę Pawła? - No, fajna, ale deska.",Deska,slang,polish_youth_slang_classification,1,0
