sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
در این قسمت برای مقایسه نتایج حاصل از سه الگوریتم لازم است که یک زمان سفر مبنا را در نظر گرفت . بدین منظور زمان سفر 1200 ثانیه در نظر گرفته شده است . مبتنی بر این زمان سفر ، تراژکتوری‌های سرعت بهینه ، پروفیل‌های مسافت و همچنین تراژکتوری‌های شتاب ناشی از روش‌های NSGA - II ، MOPSO و KH به ترتیب در شکلهای 15 . 5 ، 16 . 5 و 17 . 5 نشان داده شده است .,KH,acronym,sdu_aaai22_ae_persian,1,0,282,284,train,persian,
برای مقایسه نتایج دو الگوریتم MOPSO و NSGA - II ، می‌توان جبهه‌های پارتو منتجه از آنها را در یک صفحه رسم نمود . شکل 13 . 5 را ملاحظه نمایید . شکل 12 . 5 : جبهه پارتو منتجه از الگوریتم تکاملی MOPSO به ازای جمعیتها و تکرارهای مختلف,MOPSO,acronym,sdu_aaai22_ae_persian,1,0,30,35,train,persian,
برای مقایسه نتایج دو الگوریتم MOPSO و NSGA - II ، می‌توان جبهه‌های پارتو منتجه از آنها را در یک صفحه رسم نمود . شکل 13 . 5 را ملاحظه نمایید . شکل 12 . 5 : جبهه پارتو منتجه از الگوریتم تکاملی MOPSO به ازای جمعیتها و تکرارهای مختلف,NSGA,acronym,sdu_aaai22_ae_persian,1,0,38,42,train,persian,
برای مقایسه نتایج دو الگوریتم MOPSO و NSGA - II ، می‌توان جبهه‌های پارتو منتجه از آنها را در یک صفحه رسم نمود . شکل 13 . 5 را ملاحظه نمایید . شکل 12 . 5 : جبهه پارتو منتجه از الگوریتم تکاملی MOPSO به ازای جمعیتها و تکرارهای مختلف,جبهه پارتو منتجه از الگوریتم تکاملی,long_form,sdu_aaai22_ae_persian,0,1,155,190,train,persian,
‫شکل ‪ : 1 - 2 ‬ همگرایی مصرف کننده ‪ ،‬کسب و کار و اینترنت صنعتی ‪ 11 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .‬‬ ‫شکل ‪ : 2 - 2‬ همگرایی ‪ 14 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . IP‬‬ ‫شکل ‪ : 3 - 2 ‬ اینترنت اشیاء به عنوان شبکه ای از شبکه ها ‪ 14 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ‬‬,IP‬‬,acronym,sdu_aaai22_ae_persian,1,0,494,498,train,persian,
با استفاده از addTest ، شما می توانید این ویژگی ها را اضافه کنید و از APIهای دقیق و تست شده که به طور کامل پشتیبانی می کند ، استفاده کنید . مثال : / / Test for < track > element support,APIه,acronym,sdu_aaai22_ae_persian,1,0,70,73,train,persian,
‬ به ویژه ‪ ،‬ دستور باز توزیع ‪ ، IP ‬ از جدول مسیریابی ‪ IP ‬‬ ‫ ‪ ،‬ مسیرها را دریافت می کنند و این مسیرها را برای باز توزیع به سمت پروتکل مسیریابی انتقال می دهد ‪ . ‬ دستور باز ‬,IP,acronym,sdu_aaai22_ae_persian,1,0,35,37,train,persian,
‫‪ ASBR ‬ای که کمترین متریک ‪ E2 ‬ را تبلیغ کرده است ‪ ،‬ بهترین مسیر را انتخاب می کند ‪ . ‬ برای مثال ‪ ،‬اگر ‬ ‫به ‬ ‫‪ E2 ‬ تبلیغ کنند و در ‪ ASBR ‬ یک متریک ‪ 12 ‬ را ‬ ‫پنج ‪ ASBR ‬ یک زیر شبکه مشابه را به عنوان یک مسیر‬,ASBR,acronym,sdu_aaai22_ae_persian,1,0,180,184,train,persian,
"D 77 . 77 . 77 . 0 [ 90 / 409600 ] via 192 . 168 . 200 . 7 , 00 : 06 : 01 , FastEthernet0 / 1 ‫ با اجزای متریک پیش فرض ‬ EIGRP ‫ پیکربندی باز توزیع ‬",EIGRP,acronym,sdu_aaai22_ae_persian,1,0,121,126,train,persian,
این نوع تابلو عبارت است از مجموعه سوار شده در کارخانه که تمام جوانب ان – جز سطح نصب که ممکن است باز باشد – به نحوی بسته باشد که حداقل ، درجه حفاظت IP 20 تأمین شود این گونه تابلو را تابلو تمام بسته ایمنی نیز می نامند . تابلوهای تمام بسته ایمنی به اشکال مختلف ساخته می شود بر حسب نوع کاربرد متفاوت و عمده ترین انواع ان به شرح زیر است : 8 - 1 - 4 تابلوهای تمام بسته ایستاده :,IP,acronym,sdu_aaai22_ae_persian,1,0,147,149,train,persian,
این نوع تابلو عبارت است از مجموعه سوار شده در کارخانه که تمام جوانب ان – جز سطح نصب که ممکن است باز باشد – به نحوی بسته باشد که حداقل ، درجه حفاظت IP 20 تأمین شود این گونه تابلو را تابلو تمام بسته ایمنی نیز می نامند . تابلوهای تمام بسته ایمنی به اشکال مختلف ساخته می شود بر حسب نوع کاربرد متفاوت و عمده ترین انواع ان به شرح زیر است : 8 - 1 - 4 تابلوهای تمام بسته ایستاده :,درجه حفاظت,long_form,sdu_aaai22_ae_persian,0,1,136,146,train,persian,
● مقایسه و توسعه : بزودی توروالدز با مقایسه هایی از طرف اندرو تاننباوم ، معلم بزرگی که MINIX را نوشته بود ، مواجه شد . تاننباوم برای توروالدز مینویسد,MINIX,acronym,sdu_aaai22_ae_persian,1,0,87,92,train,persian,
ولي تغييرات توان راكتيو در آن به صورت پله‌اي بوده و تنها قادر به توليد توان راكتيو پيش‌فاز است . از ديگر معايب آن ، اين است كه ولتاژ تحمل تريستور بايد دو برابر ولتاژ پيك شبكه باشد و با توجه به آرايش شبكه ممكن است امكان تشديد با خازن يا خازن‌هاي TSC وجود داشته باشد . در عمل به منظور بدست آوردن مشخصه ولتاژ به جريان يكنواخت از يك جبران‌كننده تركيبي كه با اضافه شدن يك TCR به TSC حاصل مي‌شود ، استفاده مي‌شود كه توضيح آن در ادامه خواهد آمد .,TCR,acronym,sdu_aaai22_ae_persian,1,0,367,370,train,persian,
ولي تغييرات توان راكتيو در آن به صورت پله‌اي بوده و تنها قادر به توليد توان راكتيو پيش‌فاز است . از ديگر معايب آن ، اين است كه ولتاژ تحمل تريستور بايد دو برابر ولتاژ پيك شبكه باشد و با توجه به آرايش شبكه ممكن است امكان تشديد با خازن يا خازن‌هاي TSC وجود داشته باشد . در عمل به منظور بدست آوردن مشخصه ولتاژ به جريان يكنواخت از يك جبران‌كننده تركيبي كه با اضافه شدن يك TCR به TSC حاصل مي‌شود ، استفاده مي‌شود كه توضيح آن در ادامه خواهد آمد .,TSC,acronym,sdu_aaai22_ae_persian,1,0,374,377,train,persian,
ADOV قادر است مسيريابي پخشي و چندپخشي را انجام دهد . مسيريابي در شبكه‌هاي موردي ، موضوع پژوهش است . جست و جوي گره در شبكه‌هاي نظير به نظير,ADOV,acronym,sdu_aaai22_ae_persian,1,0,0,4,train,persian,
معمولاً در موقعیت‌هایی مانند ورود به تونل‌های طولانی یا انحنای تند مسیر ، یک نیروی منفی به قطار تحمیل می‌شود که قطار باید برای حفظ سرعت نیروی تراکشن را افزایش داد . در چنین مواقعی برای جلوگیری از مصرف انرژی بیشتر ، لازم است که از مد دنده خلاص استفاده شود . شکل 16 . 5 : منحنی‌های بهینه سرعت ، شتاب و موقعیت به ازای زمان سفر معادل 1200 ثانیه بدست‌آمده از الگوریتم MOPSO,MOPSO,acronym,sdu_aaai22_ae_persian,1,0,363,368,train,persian,
Y 12 برابری مقدار جاری و مقدار تنظیمی در HSC 0,HSC,acronym,sdu_aaai22_ae_persian,1,0,41,44,train,persian,
‫ زمانیکه دستور ‪ REDISTRIBUTE ‬ به یک ‪ IGP ‬ دیگر مثل منبع مسیریابی ارتباط می یابد ‪ ،‬ به مسیریاب فرمان باز ‬ ‫توزیع ذیل را می دهد ‪ .‬‬ ‫▪ همه مسیرها در جدول مسیریابی از اطالعات پروتکل مسیریابی آگاهی دارند ‪ .‬‬,IGP,acronym,sdu_aaai22_ae_persian,1,0,41,44,train,persian,
در مواردي كه مانند شكل ( 13 - الف ) از ترانس براي اتصال VSI به شبكه HV استفاده مي‌شود راكتانس نشتي ترانس كار Xc موردنظر ، را خواهد كرد و ديگر نيازي به قرار دادن سلف در بين اتصال به شبكه نمي‌باشد . نمودار V - I يك VSI در شكل ( 14 ) مشخص شده است . مشخص است كه تغيير ولتاژ در حين تغيير جريان در محدوده كنترلي بسيار كم مي‌باشد و با تقريب خوبي مي‌توان آن را ثابت درنظر گرفت .,VSI,acronym,sdu_aaai22_ae_persian,1,0,56,59,train,persian,
در مواردي كه مانند شكل ( 13 - الف ) از ترانس براي اتصال VSI به شبكه HV استفاده مي‌شود راكتانس نشتي ترانس كار Xc موردنظر ، را خواهد كرد و ديگر نيازي به قرار دادن سلف در بين اتصال به شبكه نمي‌باشد . نمودار V - I يك VSI در شكل ( 14 ) مشخص شده است . مشخص است كه تغيير ولتاژ در حين تغيير جريان در محدوده كنترلي بسيار كم مي‌باشد و با تقريب خوبي مي‌توان آن را ثابت درنظر گرفت .,HV,acronym,sdu_aaai22_ae_persian,1,0,68,70,train,persian,
در مواردي كه مانند شكل ( 13 - الف ) از ترانس براي اتصال VSI به شبكه HV استفاده مي‌شود راكتانس نشتي ترانس كار Xc موردنظر ، را خواهد كرد و ديگر نيازي به قرار دادن سلف در بين اتصال به شبكه نمي‌باشد . نمودار V - I يك VSI در شكل ( 14 ) مشخص شده است . مشخص است كه تغيير ولتاژ در حين تغيير جريان در محدوده كنترلي بسيار كم مي‌باشد و با تقريب خوبي مي‌توان آن را ثابت درنظر گرفت .,Xc,acronym,sdu_aaai22_ae_persian,1,0,109,111,train,persian,
در مواردي كه مانند شكل ( 13 - الف ) از ترانس براي اتصال VSI به شبكه HV استفاده مي‌شود راكتانس نشتي ترانس كار Xc موردنظر ، را خواهد كرد و ديگر نيازي به قرار دادن سلف در بين اتصال به شبكه نمي‌باشد . نمودار V - I يك VSI در شكل ( 14 ) مشخص شده است . مشخص است كه تغيير ولتاژ در حين تغيير جريان در محدوده كنترلي بسيار كم مي‌باشد و با تقريب خوبي مي‌توان آن را ثابت درنظر گرفت .,راكتانس نشتي ترانس كار,long_form,sdu_aaai22_ae_persian,0,1,86,108,train,persian,
‬ در مثوال شوکل ‪ 1 - 1 ‬و ‬ ‫نمونه ‪ ، 1 - 2 ‬ تایید زمان زیادی طول نمی کشد و علت آن هم تعداد کم مسیرها و زیرشبکه ها در حووزه ‪ OSPF ‬ اسوت ‬ ‫که همه با ‪ 172 . 16 ‬ آغاز می شوند ‪ .‬‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,129,133,train,persian,
‫ عبارت تایید نقشه مسیر ‪ PBR ‬ مربوط تطابق می یابد ‪ IOS ،‬ ابتدا از منطق ‪ PBR ‬ استفاده می کند ‪ . ‬ اگر دستور تنظیم ‬ ‫ حدفاصلی را شناسایی کند که باال قرار دارد ‪ .‬ یا در مجاورت مسیریاب جهش که دسترسی به آن مکمل نیست ‪ IOS ، ‬‬,PBR,acronym,sdu_aaai22_ae_persian,1,0,26,29,train,persian,
‫ عبارت تایید نقشه مسیر ‪ PBR ‬ مربوط تطابق می یابد ‪ IOS ،‬ ابتدا از منطق ‪ PBR ‬ استفاده می کند ‪ . ‬ اگر دستور تنظیم ‬ ‫ حدفاصلی را شناسایی کند که باال قرار دارد ‪ .‬ یا در مجاورت مسیریاب جهش که دسترسی به آن مکمل نیست ‪ IOS ، ‬‬,IOS,acronym,sdu_aaai22_ae_persian,1,0,54,57,train,persian,
"‫هنگام بازتوزیع میان ‪ ، RIP , OSPF ‬ تنظیمات ‪ AD ‬ پیش فرض نمی توانند بر مشکل بروز حلقه حوزه فایق آیند ‪ . ‬ با این ‬",RIP,acronym,sdu_aaai22_ae_persian,1,0,25,28,train,persian,
"‫هنگام بازتوزیع میان ‪ ، RIP , OSPF ‬ تنظیمات ‪ AD ‬ پیش فرض نمی توانند بر مشکل بروز حلقه حوزه فایق آیند ‪ . ‬ با این ‬",OSPF,acronym,sdu_aaai22_ae_persian,1,0,31,35,train,persian,
"‫هنگام بازتوزیع میان ‪ ، RIP , OSPF ‬ تنظیمات ‪ AD ‬ پیش فرض نمی توانند بر مشکل بروز حلقه حوزه فایق آیند ‪ . ‬ با این ‬",AD,acronym,sdu_aaai22_ae_persian,1,0,48,50,train,persian,
"بعد از nd2 ويا rd  به نظر مي رسد تنش ولتاژ شكست اطراف يك مقدار ثابت پايدار مي شود . اين رفتار مستقل بود از سطح ناهمواري الكترود آلومينيوم ، ضخامت پوشش و تعداد ريشه هاي جرقه بعد از ، آزمايش دارد ( شكل 12 ) . شکل 12 - 10 % مقادیر با کمربند اطمینان از 3 شکست اول و ولتاژ LI - منفی ضخامت پوشش متغیر و mm 40 = z , s R",LI,acronym,sdu_aaai22_ae_persian,1,0,269,271,train,persian,
"بعد از nd2 ويا rd  به نظر مي رسد تنش ولتاژ شكست اطراف يك مقدار ثابت پايدار مي شود . اين رفتار مستقل بود از سطح ناهمواري الكترود آلومينيوم ، ضخامت پوشش و تعداد ريشه هاي جرقه بعد از ، آزمايش دارد ( شكل 12 ) . شکل 12 - 10 % مقادیر با کمربند اطمینان از 3 شکست اول و ولتاژ LI - منفی ضخامت پوشش متغیر و mm 40 = z , s R",mm,acronym,sdu_aaai22_ae_persian,1,0,298,300,train,persian,
‫ پیکربندی را نشان می دهد که در آن از یک نقشه و مسیر استفاده می شود ‪ ،‬ نقشه مسیری که مسیرهای در حال ‬ ‫ بازتوزیع از فرایند ‪ OSPF 1 ‬ به سمت ‪ ELGRP 500 ‬ را فیلتر می کنند ‪ . ‬ مسیرهایی که در جدول ‪ 1 - 1 ‬ وجود ندارند ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,127,131,train,persian,
‫ پیکربندی را نشان می دهد که در آن از یک نقشه و مسیر استفاده می شود ‪ ،‬ نقشه مسیری که مسیرهای در حال ‬ ‫ بازتوزیع از فرایند ‪ OSPF 1 ‬ به سمت ‪ ELGRP 500 ‬ را فیلتر می کنند ‪ . ‬ مسیرهایی که در جدول ‪ 1 - 1 ‬ وجود ندارند ‬,ELGRP,acronym,sdu_aaai22_ae_persian,1,0,145,150,train,persian,
5 - 1 - 11 - 4 شبکه مخابراتی VSAT 6 - 1 - 11 - 4 سیستم WLL 2 - 11 - 4 سیستم های ارتباط کابل,VSAT,acronym,sdu_aaai22_ae_persian,1,0,29,33,train,persian,
5 - 1 - 11 - 4 شبکه مخابراتی VSAT 6 - 1 - 11 - 4 سیستم WLL 2 - 11 - 4 سیستم های ارتباط کابل,WLL,acronym,sdu_aaai22_ae_persian,1,0,55,58,train,persian,
‫دهیم ‪ ،‬ با کلیک راست و انتخاب گزینه ‪ idle pc‬ و انتخاب یکی از گزینه های ارایه شده و سپس فشردن دکمه ‪ok ‬‬ ‫ میزان اشغال بودن ‪ CPU ‬ کاهش زیادی می یابد ‪ .‬‬,CPU,acronym,sdu_aaai22_ae_persian,1,0,131,134,train,persian,
در سطح بالاتر مركز ديسپاچينگ توزيع ( DDC ) Distribution Dispatch Center قرار دارد كه سيستم مي‌تواند تا 10 مركز DDC را پشتيباني نمايد . سخت‌افزار DDC شامل يك دستگاه ميني ‌كامپيوتر VAX 11 / 780 مي‌باشد . در نهايت يك شبكه كامپيوتري شامل ده دستگاه از كامپيوترهاي سري VAX ( متناظر با تعداد مراكز DDC ) از طريق استاندارد DEC Cluster با يكديگر مرتبط مي‌باشند كه در صورت Fail كردن هر كامپيوتر نرم‌افزار كنترل را از طريق شبكه در اختيار ساير كامپيوترها قرار مي‌دهد .,DDC,acronym,sdu_aaai22_ae_persian,1,0,291,294,train,persian,
در سطح بالاتر مركز ديسپاچينگ توزيع ( DDC ) Distribution Dispatch Center قرار دارد كه سيستم مي‌تواند تا 10 مركز DDC را پشتيباني نمايد . سخت‌افزار DDC شامل يك دستگاه ميني ‌كامپيوتر VAX 11 / 780 مي‌باشد . در نهايت يك شبكه كامپيوتري شامل ده دستگاه از كامپيوترهاي سري VAX ( متناظر با تعداد مراكز DDC ) از طريق استاندارد DEC Cluster با يكديگر مرتبط مي‌باشند كه در صورت Fail كردن هر كامپيوتر نرم‌افزار كنترل را از طريق شبكه در اختيار ساير كامپيوترها قرار مي‌دهد .,DEC,acronym,sdu_aaai22_ae_persian,1,0,315,318,train,persian,
در سطح بالاتر مركز ديسپاچينگ توزيع ( DDC ) Distribution Dispatch Center قرار دارد كه سيستم مي‌تواند تا 10 مركز DDC را پشتيباني نمايد . سخت‌افزار DDC شامل يك دستگاه ميني ‌كامپيوتر VAX 11 / 780 مي‌باشد . در نهايت يك شبكه كامپيوتري شامل ده دستگاه از كامپيوترهاي سري VAX ( متناظر با تعداد مراكز DDC ) از طريق استاندارد DEC Cluster با يكديگر مرتبط مي‌باشند كه در صورت Fail كردن هر كامپيوتر نرم‌افزار كنترل را از طريق شبكه در اختيار ساير كامپيوترها قرار مي‌دهد .,VAX,acronym,sdu_aaai22_ae_persian,1,0,179,182,train,persian,
در سطح بالاتر مركز ديسپاچينگ توزيع ( DDC ) Distribution Dispatch Center قرار دارد كه سيستم مي‌تواند تا 10 مركز DDC را پشتيباني نمايد . سخت‌افزار DDC شامل يك دستگاه ميني ‌كامپيوتر VAX 11 / 780 مي‌باشد . در نهايت يك شبكه كامپيوتري شامل ده دستگاه از كامپيوترهاي سري VAX ( متناظر با تعداد مراكز DDC ) از طريق استاندارد DEC Cluster با يكديگر مرتبط مي‌باشند كه در صورت Fail كردن هر كامپيوتر نرم‌افزار كنترل را از طريق شبكه در اختيار ساير كامپيوترها قرار مي‌دهد .,مركز ديسپاچينگ توزيع,long_form,sdu_aaai22_ae_persian,0,1,14,34,train,persian,
‫ﻣﺎ ﺷﺒﯿﻪﺳﺎزيﻫﺎ را در ﻣﺤﯿﻂ ‪ MATLAB ‬ اﻧﺠﺎم دادهاﯾﻢ ‪ . ‬ ﻫﻤﺎﻧﻄﻮري ﮐﻪ در ﺑﺨﺶ ﻗﺒـﻞ ﻧﯿـﺰ ﺑﺤـﺚ ﺷـﺪ ارﺗﻔـﺎع ‬ ‫درﺧﺖﻫﺎ را در ﺗﻤﺎم ﺷﺒﯿﻪﺳﺎزيﻫﺎ ‪ 3 ‬ ﯾﺎ ‪ 4 ‬ درﻧﻈﺮ ﮔﺮﻓﺘﻪاﯾﻢ ‪ .‬‬,MATLAB,acronym,sdu_aaai22_ae_persian,1,0,28,34,train,persian,
تعریف2 - چرخه - Deadlock cycle بن بست : یک چرخه جهتدار در گراف - انتظار - برای ( WFG ) است . تعریف3 - بن بست دروغین : به بن بستی گفته می شود که در حقیقت وجود ندارد .,WFG,acronym,sdu_aaai22_ae_persian,1,0,81,84,train,persian,
تعریف2 - چرخه - Deadlock cycle بن بست : یک چرخه جهتدار در گراف - انتظار - برای ( WFG ) است . تعریف3 - بن بست دروغین : به بن بستی گفته می شود که در حقیقت وجود ندارد .,چرخه جهتدار در گراف - انتظار,long_form,sdu_aaai22_ae_persian,0,1,43,71,train,persian,
‫‪ OSPF ‬ به شکل مسیرهای ‪E 1 ‬‬ ‫ باز توزیع به سمت ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,3,7,train,persian,
سطح سيگنال خارجي پروسه را به سطح سيگنال داخلي S7 - 200 و بر عكس تبديل مي كند . ماژولهاي افزايشي آنالوگ : امكان استفاده از ورودي / خروجيهاي آنالوگ اضافي را فراهم مي كند ، زمان تبديل بسيار كوتاهي دارند و براي اتصال سنسورهاي آنالوگ و محرك ها بدون استفاده از آمپلي فاير اضافي بكار مي روند و براي نصب روي DIN RAIL در سمت راست CPU قرار می گیرند و بوسیله Bus connector به یکدیگر و به CPU وصل می شوند .,CPU,acronym,sdu_aaai22_ae_persian,1,0,321,324,train,persian,
آيا بايستي بگذاريم دسترسي به اطلاعات مستقيم باشد يا آنرا در بانك ديگري كپي كنيم ؟ اطلاعات استخراج شده چگونه نگهداري شده و چگونه بروز مي شود ؟ براي پاسخ به سوالات فوق بايستي نياز هاي استفاده كنندگان از اين اطلاعات را بشناسيم و تفاوتهاي ميان سيستمهاي پشتيبان تصميم گيري و OLTP را درك كنيم .,OLTP,acronym,sdu_aaai22_ae_persian,1,0,270,274,train,persian,
‬ از منوی ‪ Edit ‬ برنامه گزینه ‪ ios images ‬‬ ‫ ‪ and hypervisors ‬ را انتخاب می کنیم تا کادر مربوطه باز شود ‪ . ‬ آدرس فایل ‪ IOS‬ که قبال دانلود کرده اید را ‬,IOS‬,acronym,sdu_aaai22_ae_persian,1,0,129,133,train,persian,
کنتاکتورها باید در محفظه ای که در برابر گرد وغبار محافظت شده باشد قرار گیرد و تمام پیچ و مهره های آن سفت و محکم باشد . ویژگیهای زیر باید بر روی یک پلاک بادوام با خطوط دایمی درج شود . ( برابر قسمت 5 از نشریه 158 IEC ),IEC,acronym,sdu_aaai22_ae_persian,1,0,211,214,train,persian,
OLAPو اطلاعات چند بعدي استانداردهاي OLAP داده كاوی Data Mining,OLAPو,acronym,sdu_aaai22_ae_persian,1,0,0,4,train,persian,
OLAPو اطلاعات چند بعدي استانداردهاي OLAP داده كاوی Data Mining,OLAP,acronym,sdu_aaai22_ae_persian,1,0,36,40,train,persian,
‫شکل ‪ 3 - 9 ‬ کاربرد عمده باز توزیع‪ 1 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .‬‬ ‫شکل ‪ 3 - 2 ‬ کاربردهای دائمی باز توزیع مسیر‪ 99 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ‬‬ ‫شکل ‪ 3 - 3 ‬ به کارگیری باز توزیع برای مسیرهای عبوری که از ‪ BGP ‬ استفاده می کنند ‪92 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ‬‬,BGP,acronym,sdu_aaai22_ae_persian,1,0,712,715,train,persian,
‬ فناوری های کلیدی در اینجا شامل ‬ ‫ سنسورهای تعبیه شده ‪ ،‬ شناسایی تصویر و ‪ NFC ‬ خواهد بود ‪ . ‬ تا سال ‪ ، 2114 ‬ در بیش از ‪ 71 ‬ درصد از ‬,NFC,acronym,sdu_aaai22_ae_persian,1,0,79,82,train,persian,
‫ ‪  ‬همه مسیرها از این تنظیمات مسیریابی استفاده می کنند ‪ OSPF ( 20 ) ، EIGRP ( 1500 10 255 1 1500 ) :‬‬ ‫مثال ‪ 1 - 1 ‬ پیکربندی پروتکل مسیریابی را در مسیریاب ‪ RD1 ‬ در شروع مثال نشان می دهد ‪ .‬‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,60,64,train,persian,
‫ ‪  ‬همه مسیرها از این تنظیمات مسیریابی استفاده می کنند ‪ OSPF ( 20 ) ، EIGRP ( 1500 10 255 1 1500 ) :‬‬ ‫مثال ‪ 1 - 1 ‬ پیکربندی پروتکل مسیریابی را در مسیریاب ‪ RD1 ‬ در شروع مثال نشان می دهد ‪ .‬‬,EIGRP,acronym,sdu_aaai22_ae_persian,1,0,74,79,train,persian,
‫ ‪  ‬همه مسیرها از این تنظیمات مسیریابی استفاده می کنند ‪ OSPF ( 20 ) ، EIGRP ( 1500 10 255 1 1500 ) :‬‬ ‫مثال ‪ 1 - 1 ‬ پیکربندی پروتکل مسیریابی را در مسیریاب ‪ RD1 ‬ در شروع مثال نشان می دهد ‪ .‬‬,RD1,acronym,sdu_aaai22_ae_persian,1,0,164,167,train,persian,
10 - 3 پروتکل DV - CAST 57 1 - 10 - 3 ناحیه های ترافیکی مختلف در VANET 57 • ناحیه ترافیکی متراکم 58,CAST,acronym,sdu_aaai22_ae_persian,1,0,19,23,train,persian,
10 - 3 پروتکل DV - CAST 57 1 - 10 - 3 ناحیه های ترافیکی مختلف در VANET 57 • ناحیه ترافیکی متراکم 58,DV,acronym,sdu_aaai22_ae_persian,1,0,14,16,train,persian,
10 - 3 پروتکل DV - CAST 57 1 - 10 - 3 ناحیه های ترافیکی مختلف در VANET 57 • ناحیه ترافیکی متراکم 58,VANET,acronym,sdu_aaai22_ae_persian,1,0,65,70,train,persian,
"net می باشد . با زبان های C # , F # , VB , C ++ , Delphi , Java , … بر خلاف دیگر سیستم عامل های موبایل که تنها از یک یا دو زبان پشتیبانی می کنند ، می توان برای آن برنامه ساخت . در اینجا به بیان این نقص ها می پردازیم :",VB,acronym,sdu_aaai22_ae_persian,1,0,38,40,train,persian,
10 - 9 8 5 36 - 33 20 100 2 - 2 - 10 - TWT هاي پر قدرت CRIDDED – CONTROL,TWT,acronym,sdu_aaai22_ae_persian,1,0,39,42,train,persian,
‬ بنابراین ‪ ،‬هنگام بازتوزیع به سومت حووزه ‪ 1 ‬‬ ‫ ‪ ، OSPF ‬ نقشه مسیر برچسب مسیر را مورد مقایسه قرار می دهد و فقط به مسیرهای فوق اجازه عبور می دهد ‪ .‬‬ ‫ برای استفاده از برچسب های مسیر با هدف جلوگیری از بروز مشکالت حلقه حوزه می توان از استراتژی ذیل استفاده ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,57,61,train,persian,
محدوده فركانسي تا GHZ 20 پهناي باندهاي گسسته % 2 تا % 50 قدرت خروجي KW 1 تا KW 200,GHZ,acronym,sdu_aaai22_ae_persian,1,0,18,21,train,persian,
محدوده فركانسي تا GHZ 20 پهناي باندهاي گسسته % 2 تا % 50 قدرت خروجي KW 1 تا KW 200,KW,acronym,sdu_aaai22_ae_persian,1,0,68,70,train,persian,
‬ چنین ارتباط قابل اعتمادی به پروتکل های ارتباطی مبتنی بر ‪ M2M ‬ نیاز دارند ‬ ‫که محدودیت های زمان بندی ‪ ،‬ ایمنی و امنیت را در ن ر بگیرند ‪ . ‬ میزان باالیی از داده های مورد انت ار ‪ ، ‬‬,M2M,acronym,sdu_aaai22_ae_persian,1,0,60,63,train,persian,
‬ اما در واقعیت نمی توان از هزینه داخلی ‬ ‫صرف نظر کرد ‪ ،‬چون مسیرهای جایگزین قابل تخمین نیست و ارزش مسیر به سمت ‪ R3 ‬ برای شبکه ها و زیر شبکه ‬ ‫های ‪ EIGRP ‬ از طریق باز توزیع ‪ ، R1 ‬ باز هم ‪ 22 ‬ خواهد بود ‪ .‬‬,EIGRP,acronym,sdu_aaai22_ae_persian,1,0,154,159,train,persian,
الگوريتم های بسياری برای ساخت مدلها وجود دارد . می توان يک شبکه عصبی را با backpropagation ، يا توابع radial bias ساخت . برای درخت تصميم ، می توان از ميان CART ، C5 . 0 ، Quest ، و يا CHAID انتخاب کرد .,CART,acronym,sdu_aaai22_ae_persian,1,0,155,159,train,persian,
الگوريتم های بسياری برای ساخت مدلها وجود دارد . می توان يک شبکه عصبی را با backpropagation ، يا توابع radial bias ساخت . برای درخت تصميم ، می توان از ميان CART ، C5 . 0 ، Quest ، و يا CHAID انتخاب کرد .,CHAID,acronym,sdu_aaai22_ae_persian,1,0,184,189,train,persian,
