sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
"luyện , tên là Stochastic Gradient Descent ( SGD ) . Khi đó thay vì cập nhật trọng J ( W )",SGD,acronym,sdu_aaai22_ae_vietnamese,1,0,45,48,train,vietnamese,
sử dụng kết hợp các phép DA có thể khiến cho pretext task trở nên khó hơn nhưng Đồ án tốt nghiệp 29,DA,acronym,sdu_aaai22_ae_vietnamese,1,0,25,27,train,vietnamese,
"như HAT . Trong các phương pháp , EWC cần một lượng bộ nhớ nhiều nhất vì phải lưu lại cả độ quan trọng của tham số và bộ tham số tối ưu tác vụ phía trước , còn",HAT,acronym,sdu_aaai22_ae_vietnamese,1,0,4,7,train,vietnamese,
"như HAT . Trong các phương pháp , EWC cần một lượng bộ nhớ nhiều nhất vì phải lưu lại cả độ quan trọng của tham số và bộ tham số tối ưu tác vụ phía trước , còn",EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,34,37,train,vietnamese,
"9 do vậy EWC xấp xỉ đại lượng này trong biểu thức PT 2.9 qua phép xấp xỉ Taylor bậc 2 tại 𝜃 = 𝜃𝐴 ∗ , khi đó :",EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,9,12,train,vietnamese,
"9 do vậy EWC xấp xỉ đại lượng này trong biểu thức PT 2.9 qua phép xấp xỉ Taylor bậc 2 tại 𝜃 = 𝜃𝐴 ∗ , khi đó :",PT,acronym,sdu_aaai22_ae_vietnamese,1,0,50,52,train,vietnamese,
"[ 3 ] có thể coi là một biến thể của mạng nơ-ron tích chập ( CNN ) , là một mạng nơ-ron nhiều tầng hoạt động trực tiếp trên đồ thị , trong đó biểu diễn của mỗi nút được cập nhật lặp lại từ các nút lân cận của",CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,61,64,train,vietnamese,
"[ 3 ] có thể coi là một biến thể của mạng nơ-ron tích chập ( CNN ) , là một mạng nơ-ron nhiều tầng hoạt động trực tiếp trên đồ thị , trong đó biểu diễn của mỗi nút được cập nhật lặp lại từ các nút lân cận của",mạng nơ-ron tích chập,long_form,sdu_aaai22_ae_vietnamese,0,1,37,58,train,vietnamese,
"ở phần sau . Vì vậy em sẽ giới thiệu chi tiết cách xây dựng từ mô hình GMF , MLP cho đến NeuMF , và những ưu , nhược điểm của mô hình NeuMF .",GMF,acronym,sdu_aaai22_ae_vietnamese,1,0,71,74,train,vietnamese,
"ở phần sau . Vì vậy em sẽ giới thiệu chi tiết cách xây dựng từ mô hình GMF , MLP cho đến NeuMF , và những ưu , nhược điểm của mô hình NeuMF .",MLP,acronym,sdu_aaai22_ae_vietnamese,1,0,77,80,train,vietnamese,
"ở phần sau . Vì vậy em sẽ giới thiệu chi tiết cách xây dựng từ mô hình GMF , MLP cho đến NeuMF , và những ưu , nhược điểm của mô hình NeuMF .",NeuMF,acronym,sdu_aaai22_ae_vietnamese,1,0,89,94,train,vietnamese,
"dụng gated linear units ( GLU ) ( Dauphin et al. , 2016 ) ta được : zi = Ai ʘ sigmoid ( Bi ) ∈ ℝde Áp dụng residual connection ( Res1 ) ta thu được đầu ra dùng cho đầu vào của tầng tiếp",GLU,acronym,sdu_aaai22_ae_vietnamese,1,0,26,29,train,vietnamese,
"Nhìn chung , có thể nói các phương pháp trong CL nói riêng và SSL nói chung đang rất phát triển . Song , dù có đạt được các kết quả SOTA , thì trong bản thân mỗi",CL,acronym,sdu_aaai22_ae_vietnamese,1,0,46,48,train,vietnamese,
"Nhìn chung , có thể nói các phương pháp trong CL nói riêng và SSL nói chung đang rất phát triển . Song , dù có đạt được các kết quả SOTA , thì trong bản thân mỗi",SSL,acronym,sdu_aaai22_ae_vietnamese,1,0,62,65,train,vietnamese,
"Nhìn chung , có thể nói các phương pháp trong CL nói riêng và SSL nói chung đang rất phát triển . Song , dù có đạt được các kết quả SOTA , thì trong bản thân mỗi",SOTA,acronym,sdu_aaai22_ae_vietnamese,1,0,132,136,train,vietnamese,
"• Trong quá trình dữ liệu đến liên tục theo từng minibatch , SVB sử dụng phân phối hậu nghiệm trên dữ liệu quá khứ làm phân phối tiên nghiệm ( prior distribution ) cho dữ liệu hiện tại .",SVB,acronym,sdu_aaai22_ae_vietnamese,1,0,61,64,train,vietnamese,
Nhà tuyển dụng đăng nhập vào hệ thống 1 - NTD chọn vào thanh tìm kiếm sẽ được dẫn tới 1 trang web đã hiển thị rất nhiều hồ sơ theo,NTD,acronym,sdu_aaai22_ae_vietnamese,1,0,42,45,train,vietnamese,
Giáo viên hướng dẫn : ThS. Ngô Văn Linh HÀ NỘI 5 /2019 PHIẾU GIAO NHIỆM VỤ ĐỒ ÁN TỐT NGHIỆP,ThS.,acronym,sdu_aaai22_ae_vietnamese,1,0,22,26,train,vietnamese,
Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 22 thông tin từ các bộ dữ liệu bên ngoài như hướng thứ hai thì các nghiên cứu này sử dụng,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,61,70,train,vietnamese,
3.2 Mô hình phân loại cảm xúc Amend Representation Module ( ARM ) 3 . 2 . 1 Đặc điểm bạch tạng ( Albino feature ),ARM,acronym,sdu_aaai22_ae_vietnamese,1,0,60,63,train,vietnamese,
"– So với mô hình ITE- onehot , mô hình có thêm vec-tơ pcat đầu vào cho item , giúp mô hình nhận biết các item tương đồng ngay từ đầu vào • Hạn chế",ITE- onehot,acronym,sdu_aaai22_ae_vietnamese,0,1,17,28,train,vietnamese,
"thời gian . Sau đó họ giới hạn không gian các khả năng có thể của p ( Θt | D1 : t−1 ) Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,146,157,train,vietnamese,
Kết quả được thể hiện trên Hình 12 . SVB không hoạt động tốt khi đối mặt với concept drift : hiệu suất giảm mạnh khi có sự chuyển tiếp giữa hai lớp và khôi,SVB,acronym,sdu_aaai22_ae_vietnamese,1,0,37,40,train,vietnamese,
"Khi đó mô hình có tính linh hoạt nhờ vào hàm phi tuyến để biểu diễn tương tác giữa người dùng và item , vì vậy có thể học một cách tốt hơn . Các công thức của mô hình MLP được định nghĩa cụ thể như sau :",MLP,acronym,sdu_aaai22_ae_vietnamese,1,0,167,170,train,vietnamese,
Bảng 4 . 5 Giá trị trung bình độ gắn kết các chủ đề ( NPMI ) cho tập dữ liệu 20Newsgroups . Cao hơn thì tốt hơn,NPMI,acronym,sdu_aaai22_ae_vietnamese,1,0,54,58,train,vietnamese,
Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 23 3 . CÁC PHƯƠNG PHÁP GIẢI QUYẾT BÀI TOÁN,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,61,70,train,vietnamese,
"Ước lượng cực đại hậu nghiệm ( Maximum a Posterior , MAP ) cực đại hóa phân phối hậu nghiệm này : θM AP = argmaxθ p ( θ |D )",MAP,acronym,sdu_aaai22_ae_vietnamese,1,0,53,56,train,vietnamese,
"Ước lượng cực đại hậu nghiệm ( Maximum a Posterior , MAP ) cực đại hóa phân phối hậu nghiệm này : θM AP = argmaxθ p ( θ |D )",Ước lượng cực đại hậu nghiệm,long_form,sdu_aaai22_ae_vietnamese,0,1,0,28,train,vietnamese,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Sinh viên thực hiện : Nguyễn Thế Linh – 20142585 – K59 – Lớp CNTT – TT 2.03 31,CNTT – TT,acronym,sdu_aaai22_ae_vietnamese,0,1,267,276,train,vietnamese,
contest này . 4.1.4 Mysql MySQL là một hệ thống quản lý cơ sở dữ liệu quan hệ mã nguồn mở ( RDBMS ) dựa,RDBMS,acronym,sdu_aaai22_ae_vietnamese,1,0,92,97,train,vietnamese,
contest này . 4.1.4 Mysql MySQL là một hệ thống quản lý cơ sở dữ liệu quan hệ mã nguồn mở ( RDBMS ) dựa,hệ thống quản lý cơ sở dữ liệu quan hệ mã nguồn mở,long_form,sdu_aaai22_ae_vietnamese,0,1,39,89,train,vietnamese,
"Hình 9 : Hiệu suất LPP của các iDroppout trên 2 bộ 20NewsGroups và TMN title khi thay đổi phương sai σ 2 Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT 62",LPP,acronym,sdu_aaai22_ae_vietnamese,1,0,19,22,train,vietnamese,
"Hình 9 : Hiệu suất LPP của các iDroppout trên 2 bộ 20NewsGroups và TMN title khi thay đổi phương sai σ 2 Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT 62",TMN,acronym,sdu_aaai22_ae_vietnamese,1,0,67,70,train,vietnamese,
"Hình 9 : Hiệu suất LPP của các iDroppout trên 2 bộ 20NewsGroups và TMN title khi thay đổi phương sai σ 2 Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT 62",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,165,176,train,vietnamese,
"trình học chuỗi tương tác của User cũng chưa tối ưu . Hơn nữa , mô hình LSTUR gặp vấn đề với chuỗi tương tác dài , các hành vi của người dùng càng xa trong",LSTUR,acronym,sdu_aaai22_ae_vietnamese,1,0,72,77,train,vietnamese,
Trí tuệ nhân tạo : ( AI - Artificial Intelligence ) là các kỹ thuật giúp cho máy tính có thể thực hiện những công việc thường ngày của con người chúng ta . Các,AI,acronym,sdu_aaai22_ae_vietnamese,1,0,21,23,train,vietnamese,
Trí tuệ nhân tạo : ( AI - Artificial Intelligence ) là các kỹ thuật giúp cho máy tính có thể thực hiện những công việc thường ngày của con người chúng ta . Các,Trí tuệ nhân tạo,long_form,sdu_aaai22_ae_vietnamese,0,1,0,16,train,vietnamese,
CIFAR100 và Split CIFAR10 / 100 . Hình 4 . 7 mô tả chi tiết kiến trúc của phương pháp đề xuất được sử dụng trong thử nghiệm này .,CIFAR100,acronym,sdu_aaai22_ae_vietnamese,1,0,0,8,train,vietnamese,
CIFAR100 và Split CIFAR10 / 100 . Hình 4 . 7 mô tả chi tiết kiến trúc của phương pháp đề xuất được sử dụng trong thử nghiệm này .,CIFAR10 / 100,acronym,sdu_aaai22_ae_vietnamese,0,1,18,31,train,vietnamese,
"Xét sự thay đổi của từng tác vụ ở hình 5 . 4 , AGS - CL duy trì ổn định độ chính xác của các tác vụ , VBD - CL cũng tương tự nhưng trên một số tác vụ như tác vụ đầu tiên có quên nhiều hơn hay thứ năm có cải thiện được độ",AGS - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,47,55,train,vietnamese,
"Xét sự thay đổi của từng tác vụ ở hình 5 . 4 , AGS - CL duy trì ổn định độ chính xác của các tác vụ , VBD - CL cũng tương tự nhưng trên một số tác vụ như tác vụ đầu tiên có quên nhiều hơn hay thứ năm có cải thiện được độ",VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,102,110,train,vietnamese,
Q : tổng số item gợi ý rank i : Vị trí thứ i Độ đo nDCG @ k,nDCG,acronym,sdu_aaai22_ae_vietnamese,1,0,51,55,train,vietnamese,
Mã nguồn của hai phương pháp EWC và UCL được sử dụng và kế thừa từ mã nguồn công bố trong bài báo gốc UCL [ 3 ] . Phương pháp VCL được cài đặt lại dựa,EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,29,32,train,vietnamese,
Mã nguồn của hai phương pháp EWC và UCL được sử dụng và kế thừa từ mã nguồn công bố trong bài báo gốc UCL [ 3 ] . Phương pháp VCL được cài đặt lại dựa,UCL,acronym,sdu_aaai22_ae_vietnamese,1,0,36,39,train,vietnamese,
Mã nguồn của hai phương pháp EWC và UCL được sử dụng và kế thừa từ mã nguồn công bố trong bài báo gốc UCL [ 3 ] . Phương pháp VCL được cài đặt lại dựa,VCL,acronym,sdu_aaai22_ae_vietnamese,1,0,126,129,train,vietnamese,
Tìm hiểu về phương pháp Auto-encoding variational bayes ( VAE ) . Áp dụng phương pháp VAE vào mô hình LDA . Thực nghiệm xây dựng mô hình và so sánh với mô hình khác là Online LDA,VAE,acronym,sdu_aaai22_ae_vietnamese,1,0,58,61,train,vietnamese,
Tìm hiểu về phương pháp Auto-encoding variational bayes ( VAE ) . Áp dụng phương pháp VAE vào mô hình LDA . Thực nghiệm xây dựng mô hình và so sánh với mô hình khác là Online LDA,LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,102,105,train,vietnamese,
liên tục . Đây chính là động lực cho tác giả của EWC và các phương pháp tiếp cận dựa trên ràng buộc trọng số khác đề ra giải pháp có thể đánh giá được tầm quan,EWC,acronym,sdu_aaai22_ae_vietnamese,1,0,49,52,train,vietnamese,
Mô hình học biểu diễn văn bản dựa trên chủ đề tiềm ẩn của văn bản ( LDA ) [ 1 ] dù biểu diễn văn bản theo,LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,68,71,train,vietnamese,
"Từ kết quả trên , ta có thể thấy biểu diễn từ mô hình học biểu diễn đề xuất khi so với biểu diễn CNN luôn cho kết quả vượt trội , mô hình NRMS cho kết quả tốt hơn 1 % trên các độ đo , mô hình NAML cho kết quả tốt hơn 6 - 8 % và mô hình",CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,97,100,train,vietnamese,
"Từ kết quả trên , ta có thể thấy biểu diễn từ mô hình học biểu diễn đề xuất khi so với biểu diễn CNN luôn cho kết quả vượt trội , mô hình NRMS cho kết quả tốt hơn 1 % trên các độ đo , mô hình NAML cho kết quả tốt hơn 6 - 8 % và mô hình",NRMS,acronym,sdu_aaai22_ae_vietnamese,1,0,138,142,train,vietnamese,
"Từ kết quả trên , ta có thể thấy biểu diễn từ mô hình học biểu diễn đề xuất khi so với biểu diễn CNN luôn cho kết quả vượt trội , mô hình NRMS cho kết quả tốt hơn 1 % trên các độ đo , mô hình NAML cho kết quả tốt hơn 6 - 8 % và mô hình",NAML,acronym,sdu_aaai22_ae_vietnamese,1,0,192,196,train,vietnamese,
"Mô hình được gọi là ITE- onehot bởi vì đầu vào của mô hình là các vec - tơ one - hot mã hóa định danh của người dùng và item . Sử dụng các ký hiệu tương tự như trong mô hình NeuMF ( mục 2 . 3 . 5 ) , mô hình",NeuMF,acronym,sdu_aaai22_ae_vietnamese,1,0,174,179,train,vietnamese,
"Mô hình được gọi là ITE- onehot bởi vì đầu vào của mô hình là các vec - tơ one - hot mã hóa định danh của người dùng và item . Sử dụng các ký hiệu tương tự như trong mô hình NeuMF ( mục 2 . 3 . 5 ) , mô hình",ITE- onehot,acronym,sdu_aaai22_ae_vietnamese,0,1,20,31,train,vietnamese,
False negative ( FN ) Dự đoán,FN,acronym,sdu_aaai22_ae_vietnamese,1,0,17,19,train,vietnamese,
". Từ đó VD có thể biểu diễn hàm mục tiêu dưới dạng giống như VI trong công thức PT 2. 3 , ta viết lại như sau :",VD,acronym,sdu_aaai22_ae_vietnamese,1,0,8,10,train,vietnamese,
". Từ đó VD có thể biểu diễn hàm mục tiêu dưới dạng giống như VI trong công thức PT 2. 3 , ta viết lại như sau :",VI,acronym,sdu_aaai22_ae_vietnamese,1,0,61,63,train,vietnamese,
". Từ đó VD có thể biểu diễn hàm mục tiêu dưới dạng giống như VI trong công thức PT 2. 3 , ta viết lại như sau :",PT,acronym,sdu_aaai22_ae_vietnamese,1,0,80,82,train,vietnamese,
"Mỗi cột trong ma trận tương ứng với một vec -tơ biểu diễn thuộc tính ẩn cho bộ phim . Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,149,160,train,vietnamese,
2008 ) . Bộ dữ liệu này gồm các cặp câu được trích rút ra từ các bài báo của Wall Street Journal ( WSJ ) được tạo ra từ năm 2008 và được đánh giá là một tập dữ liệu chuẩn cho,WSJ,acronym,sdu_aaai22_ae_vietnamese,1,0,99,102,train,vietnamese,
"Trong mô hình ITE - onehot , các đầu ra thực tế nhận các giá trị 0 hoặc 1 . Do đó ta sử dụng hàm lỗi log-loss : X",ITE - onehot,acronym,sdu_aaai22_ae_vietnamese,0,1,14,26,train,vietnamese,
"mới , một tư duy mới cho hướng nghiên cứu CL . Đồ án tốt nghiệp",CL,acronym,sdu_aaai22_ae_vietnamese,1,0,42,44,train,vietnamese,
"index nhỏ hơn – chuỗi lambda được sắp xếp từ lớn đến bé ) , đồng nghĩa với ít biến được chọn hơn . FCM có kích thước các nhóm lớn ( do chỉ có 25 nhóm ) nên số gene được chọn",FCM,acronym,sdu_aaai22_ae_vietnamese,1,0,99,102,train,vietnamese,
"được cho là sẽ nắm bắt được cấu trúc phức tạp trong tương tác giữa người dùng với item , từ đó cải thiện chất lượng dự đoán . Đầu vào cho mô hình NCF là các vec - tơ u và i tương ứng mô tả cho người",NCF là,acronym,sdu_aaai22_ae_vietnamese,0,1,146,151,train,vietnamese,
"là : alpha =0.7, fit _ prior = True • Máy vec - tơ hỗ trợ ( SVM ) : Thư viện sklearn hỗ trợ thuật toán SVM với nhiều nhân khác nhau : SVC với",SVM,acronym,sdu_aaai22_ae_vietnamese,1,0,60,63,train,vietnamese,
"là : alpha =0.7, fit _ prior = True • Máy vec - tơ hỗ trợ ( SVM ) : Thư viện sklearn hỗ trợ thuật toán SVM với nhiều nhân khác nhau : SVC với",SVC,acronym,sdu_aaai22_ae_vietnamese,1,0,134,137,train,vietnamese,
"là : alpha =0.7, fit _ prior = True • Máy vec - tơ hỗ trợ ( SVM ) : Thư viện sklearn hỗ trợ thuật toán SVM với nhiều nhân khác nhau : SVC với",Máy vec - tơ hỗ trợ,long_form,sdu_aaai22_ae_vietnamese,0,1,38,57,train,vietnamese,
"ta thường sử dụng các phiên bản cải tiến của giảm gradient như Stochastic gradient descent ( SGD ) [ 23 ] , AdaGrad [ 9 ] , Adam [ 24 ] , Nesterov ’ s accelerated gradient descent [ 47 ] . . . 1.2.2",SGD,acronym,sdu_aaai22_ae_vietnamese,1,0,93,96,train,vietnamese,
"của LDA và có tính diễn giải cao , gần gũi với con người , từ đó áp dụng vào các mô hình hệ gợi ý để so sánh và đánh giá kết quả . Ngoài ra , đồ án sẽ giới thiệu",LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,4,7,train,vietnamese,
( 38 ) Ở đây thay x trong VB cố điển bởi X được sinh ra từ phân phối population Fα . Tính chất :,VB,acronym,sdu_aaai22_ae_vietnamese,1,0,26,28,train,vietnamese,
hợp với sở thích của User hơn . Cấu trúc mô hình NRMS có thể được quan sát trong hình sau đây [ 2 ] :,NRMS,acronym,sdu_aaai22_ae_vietnamese,1,0,49,53,train,vietnamese,
M ( b ) iDropout cho mô hình LDA,LDA,acronym,sdu_aaai22_ae_vietnamese,1,0,29,32,train,vietnamese,
"Sinh viên thực hiện : Nguyễn Trọng Nhật , 20143316 , K59 , Lớp KSTN - CNTT 19 2 KIẾN THỨC CƠ SỞ",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,63,74,train,vietnamese,
12GB ( 16GB ) giờ / ngày,GB,acronym,sdu_aaai22_ae_vietnamese,1,0,2,4,train,vietnamese,
mức văn bản đang là phương pháp cho kết quả tốt nhất tại thời điểm đề xuất . 2.1. Phương pháp tiếp cận dựa trên Support Vector Machine ( SVM ),SVM,acronym,sdu_aaai22_ae_vietnamese,1,0,137,140,train,vietnamese,
đầu làm tăng kết quả dịch . Bảng 3 . 2 : Điểm BLEU của các mô hình học đối ngẫu sử dụng nhiễu với 3 mô hình ngôn ngữ trên tập test 2013 .,BLEU,acronym,sdu_aaai22_ae_vietnamese,1,0,46,50,train,vietnamese,
mà người dùng chưa từng tương tác để xếp hạng thay vì lấy toàn bộ . Ta sử dụng hai độ đo Hit Ratio ( HR ) và Normalized Discounted Cumulative Gain ( NDCG ) để đánh giá kết quả vị trí của test item trong danh sách đã được,HR,acronym,sdu_aaai22_ae_vietnamese,1,0,101,103,train,vietnamese,
mà người dùng chưa từng tương tác để xếp hạng thay vì lấy toàn bộ . Ta sử dụng hai độ đo Hit Ratio ( HR ) và Normalized Discounted Cumulative Gain ( NDCG ) để đánh giá kết quả vị trí của test item trong danh sách đã được,NDCG,acronym,sdu_aaai22_ae_vietnamese,1,0,149,153,train,vietnamese,
"2 . Mục đích nội dung của ĐATN Tìm hiểu , triển khai mô hình Hierarchical Attention Networks cho bài toán phân loại cảm xúc văn bản tiếng Việt .",ĐATN,acronym,sdu_aaai22_ae_vietnamese,1,0,26,30,train,vietnamese,
"bằng thực nghiệm những phương pháp đó . Để hiểu rõ hơn về CL , trước tiên chúng ta sẽ tìm hiểu chi tiết mô hình SimCLR , một trong những mô hình có kết quả SOTA và đại diện cho nhóm các phương pháp",CL,acronym,sdu_aaai22_ae_vietnamese,1,0,58,60,train,vietnamese,
"bằng thực nghiệm những phương pháp đó . Để hiểu rõ hơn về CL , trước tiên chúng ta sẽ tìm hiểu chi tiết mô hình SimCLR , một trong những mô hình có kết quả SOTA và đại diện cho nhóm các phương pháp",SimCLR,acronym,sdu_aaai22_ae_vietnamese,1,0,112,118,train,vietnamese,
"bằng thực nghiệm những phương pháp đó . Để hiểu rõ hơn về CL , trước tiên chúng ta sẽ tìm hiểu chi tiết mô hình SimCLR , một trong những mô hình có kết quả SOTA và đại diện cho nhóm các phương pháp",SOTA,acronym,sdu_aaai22_ae_vietnamese,1,0,156,160,train,vietnamese,
"Đặc biệt , khi áp dụng phép DA này vào những mô hình Đồ án tốt nghiệp 34",DA,acronym,sdu_aaai22_ae_vietnamese,1,0,28,30,train,vietnamese,
này sẽ được sử dụng để xác định thứ tự các amino axid trong protein ( sẽ trình bày ở phần dưới ) . Sợi DNA có khả năng nhân đôi bằng cách tách mạch xoắn kép thành hai mạch đơn,DNA,acronym,sdu_aaai22_ae_vietnamese,1,0,103,106,train,vietnamese,
Hình 5 . 8 : Độ chính xác trung bình khi kết thúc mỗi tác vụ trên tập Permuted MNIST với VBD - CL và HAT . 45,MNIST,acronym,sdu_aaai22_ae_vietnamese,1,0,79,84,train,vietnamese,
Hình 5 . 8 : Độ chính xác trung bình khi kết thúc mỗi tác vụ trên tập Permuted MNIST với VBD - CL và HAT . 45,VBD - CL,acronym,sdu_aaai22_ae_vietnamese,0,1,89,97,train,vietnamese,
Hình 5 . 8 : Độ chính xác trung bình khi kết thúc mỗi tác vụ trên tập Permuted MNIST với VBD - CL và HAT . 45,HAT,acronym,sdu_aaai22_ae_vietnamese,1,0,101,104,train,vietnamese,
"Từ đây chúng tôi thấy đại lượng ρ này rất có ý nghĩa trong việc giúp SVB - PP khắc phục những hạn chế của SVB như sau : • Quên đi tri thức cũ với tốc độ hàm mũ , giúp phương pháp có cơ chế cân",SVB - PP,acronym,sdu_aaai22_ae_vietnamese,0,1,69,77,train,vietnamese,
"Từ đây chúng tôi thấy đại lượng ρ này rất có ý nghĩa trong việc giúp SVB - PP khắc phục những hạn chế của SVB như sau : • Quên đi tri thức cũ với tốc độ hàm mũ , giúp phương pháp có cơ chế cân",SVB,acronym,sdu_aaai22_ae_vietnamese,1,0,106,109,train,vietnamese,
"postgresql , AJAX , hibernate và Node.js đây là những công nghệ rất phù hợp với đồ án của em . - Framework spring boot là thư viện sử dụng ngôn ngữ java .",AJAX,acronym,sdu_aaai22_ae_vietnamese,1,0,13,17,train,vietnamese,
"tương đương , được gọi là Cận dưới chắc chắn ( ELBO ) : 𝐸𝐿𝐵𝑂 = 𝐸𝑞𝜙 (𝜃 ) log 𝑝 ( 𝐷 |𝜃 ) − 𝐾𝐿 ( 𝑞𝜙 ( 𝜃 ) | |𝑝(𝜃 ) )",ELBO,acronym,sdu_aaai22_ae_vietnamese,1,0,47,51,train,vietnamese,
"tương đương , được gọi là Cận dưới chắc chắn ( ELBO ) : 𝐸𝐿𝐵𝑂 = 𝐸𝑞𝜙 (𝜃 ) log 𝑝 ( 𝐷 |𝜃 ) − 𝐾𝐿 ( 𝑞𝜙 ( 𝜃 ) | |𝑝(𝜃 ) )",Cận dưới chắc chắn,acronym,sdu_aaai22_ae_vietnamese,0,1,26,44,train,vietnamese,
cách tương tự . Ta sử dụng GRU hai chiều để mã hóa các câu trong văn bản ℎ⃗⃗𝑖 = ⃗⃗⃗⃗⃗⃗⃗⃗⃗⃗,GRU,acronym,sdu_aaai22_ae_vietnamese,1,0,27,30,train,vietnamese,
"end for Sinh viên thực hiện : Nguyễn Văn Sơn , 20143863 , K59 , Lớp KSTN - CNTT 44",KSTN - CNTT,acronym,sdu_aaai22_ae_vietnamese,0,1,68,79,train,vietnamese,
thành một bộ dữ liệu gọi là Split CIFAR10 / 100 và sử dụng cho kịch bản gia tăng số lượng tác vụ trong Học liên tục . Mỗi tác vụ sẽ tương ứng với việc,CIFAR10 / 100,acronym,sdu_aaai22_ae_vietnamese,0,1,34,47,train,vietnamese,
Hard parameter sharing Hình dưới đây mô tả phương pháp hard parameter sharing trong MTL . Hình 10 : Hard parameter sharing,MTL,acronym,sdu_aaai22_ae_vietnamese,1,0,84,87,train,vietnamese,
"và Permuted MNIST cùng chung một kiến trúc MLP hai tầng , Split CIFAR100 và Split CIFAR10 - 100 cùng chung một kiến trúc mạng CNN ( chỉ khác nhau ở số tác",MNIST,acronym,sdu_aaai22_ae_vietnamese,1,0,12,17,train,vietnamese,
"và Permuted MNIST cùng chung một kiến trúc MLP hai tầng , Split CIFAR100 và Split CIFAR10 - 100 cùng chung một kiến trúc mạng CNN ( chỉ khác nhau ở số tác",MLP,acronym,sdu_aaai22_ae_vietnamese,1,0,43,46,train,vietnamese,
"và Permuted MNIST cùng chung một kiến trúc MLP hai tầng , Split CIFAR100 và Split CIFAR10 - 100 cùng chung một kiến trúc mạng CNN ( chỉ khác nhau ở số tác",CIFAR100,acronym,sdu_aaai22_ae_vietnamese,1,0,64,72,train,vietnamese,
"và Permuted MNIST cùng chung một kiến trúc MLP hai tầng , Split CIFAR100 và Split CIFAR10 - 100 cùng chung một kiến trúc mạng CNN ( chỉ khác nhau ở số tác",CIFAR10 - 100,acronym,sdu_aaai22_ae_vietnamese,0,1,82,95,train,vietnamese,
"và Permuted MNIST cùng chung một kiến trúc MLP hai tầng , Split CIFAR100 và Split CIFAR10 - 100 cùng chung một kiến trúc mạng CNN ( chỉ khác nhau ở số tác",CNN,acronym,sdu_aaai22_ae_vietnamese,1,0,126,129,train,vietnamese,
"phương pháp học dòng cho các mô hình Bayesian . Một số công việc như Streaming Variational Bayes ( SVB ) [ 4 ] , Hierarchical Power Priors ( HPP ) [ 10 ] đề xuất các thuật toán cập nhật đệ quy phân tham số biến phân biến toàn cục của",SVB,acronym,sdu_aaai22_ae_vietnamese,1,0,99,102,train,vietnamese,
"phương pháp học dòng cho các mô hình Bayesian . Một số công việc như Streaming Variational Bayes ( SVB ) [ 4 ] , Hierarchical Power Priors ( HPP ) [ 10 ] đề xuất các thuật toán cập nhật đệ quy phân tham số biến phân biến toàn cục của",HPP,acronym,sdu_aaai22_ae_vietnamese,1,0,141,144,train,vietnamese,
"− log ( 𝜎𝑡 ) } Việc lựa chọn phân phối , cũng như quá trình lấy mẫu và áp dụng LRT sẽ được",LRT,acronym,sdu_aaai22_ae_vietnamese,1,0,79,82,train,vietnamese,
Bảng 2 . 2 : Hiệu năng của các mô hình trước đó với bài toán PKD . Soft-LR ( EM ) tỏ ra vượt trội hơn hẳn khi sử dụng các đặc trưng thủ công làm biểu diễn cho dữ liệu .,PKD,acronym,sdu_aaai22_ae_vietnamese,1,0,61,64,train,vietnamese,
