doc_id,sentence,spanish_sentence,back_to_english_sentence,candidate,candidate_norm,best_back_translation_word,fuzz_ratio,term_failed_to_translate,is_named_entity,specialized,is_gold,gold_terms
3497,"Dude, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",fold,fold,friend,40.000,0,0,1,1,fold; IRL
3498,"Mate, pull up or stay sus  ","Amigo, sube o quédate aquí.","Friend, come up or stay here.",Mate,mate,come,50.000,0,0,1,0,sus
3498,"Mate, pull up or stay sus  ","Amigo, sube o quédate aquí.","Friend, come up or stay here.",pull,pull,up,33.333,0,0,1,0,sus
3498,"Mate, pull up or stay sus  ","Amigo, sube o quédate aquí.","Friend, come up or stay here.",sus,sus,up,40.000,0,0,1,1,sus
3499,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",Bruh,bruh,that's,20.000,0,0,1,0,yikes
3499,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
3499,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",yikes,yikes,disgusting,26.667,0,0,1,1,yikes
3500,"Sis, touch some grass  ","Hija, toca un poco de hierba.","Daughter, take a little grass.",Sis,sis,grass,50.000,0,0,1,0,touch some grass
3500,"Sis, touch some grass  ","Hija, toca un poco de hierba.","Daughter, take a little grass.",touch,touch,daughter,30.769,0,0,1,1,touch some grass
3500,"Sis, touch some grass  ","Hija, toca un poco de hierba.","Daughter, take a little grass.",some,some,take,25.000,0,0,1,1,touch some grass
3501,"Homie, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",Homie,homie,me,57.143,0,1,1,0,ghosted
3501,"Homie, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3501,"Homie, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",ghosted,ghosted,friend,30.769,0,0,1,1,ghosted
3502,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",Dude,dude,buddy,44.444,0,0,1,0,sus
3502,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",pull,pull,put,57.143,0,0,1,0,sus
3502,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",sus,sus,up,40.000,0,0,1,1,sus
3503,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",Mate,mate,wave,50.000,0,0,1,0,mid
3503,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",vibe,vibe,wave,50.000,0,0,1,0,mid
3503,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
3503,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",mid,mid,friend,44.444,0,0,1,1,mid
3504,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",Fam,fam,come,28.571,0,0,1,0,sus
3504,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",pull,pull,buddy,22.222,0,0,1,0,sus
3504,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",up,up,buddy,28.571,0,0,1,0,sus
3504,"Fam, pull up or stay sus  ","Hombre, ven acá o quédate ahí","Buddy, come here or stay there.",sus,sus,stay,28.571,0,0,1,1,sus
3505,"Fam, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",Fam,fam,waiting,20.000,0,0,1,0,whole squad; waitin’
3505,"Fam, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
3505,"Fam, whole squad waitin’  ","Hombre, toda la escuadra está esperando.","Gentlemen, the whole crew is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
3506,"Dude, you ghosted again  ","Hombre, me has vuelto a esconder.","Man, you've hidden from me again.",Dude,dude,hidden,60.000,0,0,1,0,ghosted
3506,"Dude, you ghosted again  ","Hombre, me has vuelto a esconder.","Man, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3506,"Dude, you ghosted again  ","Hombre, me has vuelto a esconder.","Man, you've hidden from me again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
3507,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Homie,homie,here,44.444,0,1,1,0,skibidi outta here
3507,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
3507,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
3507,"Homie, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
3508,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",Fam,fam,from,57.143,0,0,1,0,skibidi outta here
3508,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
3508,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",outta,outta,go,28.571,0,0,1,1,skibidi outta here
3508,"Fam, skibidi outta here, sigma style  ","Amigo, skibidi vámonos de aquí, estilo sigma","Friend, Skibidi let's go from here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
3509,"Bruh, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",Bruh,bruh,buddy,44.444,0,0,1,0,cappin’; lowkey
3509,"Bruh, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",cappin,cappin,annoyed,30.769,0,0,1,1,cappin’; lowkey
3509,"Bruh, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",lowkey,lowkey,annoyed,30.769,0,0,1,1,cappin’; lowkey
3510,"Homie, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",Homie,homie,office,54.545,0,1,1,0,fold; IRL
3510,"Homie, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3510,"Homie, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",fold,fold,friend,40.000,0,0,1,1,fold; IRL
3511,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Homie,homie,this,44.444,0,1,1,0,mid
3511,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
3511,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
3511,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
3512,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",Yo,yo,of,50.000,0,0,1,0,lowkey; flexin’
3512,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",lowkey,lowkey,little,33.333,0,0,1,1,lowkey; flexin’
3512,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",flexin,flexin,little,33.333,0,0,1,1,lowkey; flexin’
3513,"Bruh, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",Bruh,bruh,bit,28.571,0,0,1,0,lowkey; flexin’
3513,"Bruh, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
3513,"Bruh, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
3514,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",Mate,mate,a,40.000,0,0,1,0,cappin’; lowkey
3514,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
3514,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
3515,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",Fam,fam,a,50.000,0,0,1,0,lowkey; flexin’
3515,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
3515,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",flexin,flexin,friend,50.000,0,0,1,1,lowkey; flexin’
3516,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",Fam,fam,a,50.000,0,1,1,0,fold; IRL
3516,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3516,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",fold,fold,friend,40.000,0,0,1,1,fold; IRL
3517,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",Mate,mate,wave,50.000,0,0,1,0,mid
3517,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",vibe,vibe,wave,50.000,0,0,1,0,mid
3517,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
3517,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",mid,mid,friend,44.444,0,0,1,1,mid
3518,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",Yo,yo,of,50.000,0,0,1,0,skibidi outta here
3518,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
3518,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
3518,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
3519,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",Dude,dude,buddy,44.444,0,0,1,0,sus
3519,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",pull,pull,put,57.143,0,0,1,0,sus
3519,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",sus,sus,up,40.000,0,0,1,1,sus
3520,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",Homie,homie,whole,60.000,0,1,1,0,whole squad; waitin’
3520,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",squad,squad,buddy,40.000,0,0,1,1,whole squad; waitin’
3520,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
3521,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",Bruh,bruh,buddy,44.444,0,0,1,0,sus
3521,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",pull,pull,buddy,22.222,0,0,1,0,sus
3521,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",up,up,buddy,28.571,0,0,1,0,sus
3521,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",sus,sus,stay,28.571,0,0,1,1,sus
3522,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
3522,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
3522,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
3523,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",Dude,dude,pride,44.444,0,0,1,0,lowkey; flexin’
3523,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
3523,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
3524,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",Dude,dude,buddy,44.444,0,0,1,0,sus
3524,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",pull,pull,put,57.143,0,0,1,0,sus
3524,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",sus,sus,up,40.000,0,0,1,1,sus
3525,"Bruh, you ghosted again  ","Hombre, me has vuelto a dejar de lado de nuevo.","Man, you've left me behind again.",Bruh,bruh,behind,40.000,0,0,1,0,ghosted
3525,"Bruh, you ghosted again  ","Hombre, me has vuelto a dejar de lado de nuevo.","Man, you've left me behind again.",you,you,you've,66.667,0,0,1,0,ghosted
3525,"Bruh, you ghosted again  ","Hombre, me has vuelto a dejar de lado de nuevo.","Man, you've left me behind again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
3526,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",Fam,fam,a,50.000,0,0,1,0,lowkey; flexin’
3526,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
3526,"Fam, lowkey flexin’  ","Amigo, estoy mostrando un poco de orgullo.","Friend, I'm showing a bit of pride.",flexin,flexin,friend,50.000,0,0,1,1,lowkey; flexin’
3527,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",Bruh,bruh,that's,20.000,0,0,1,0,yikes
3527,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
3527,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",yikes,yikes,disgusting,26.667,0,0,1,1,yikes
3528,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",Dude,dude,buddy,44.444,0,0,1,0,cappin’; lowkey
3528,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",cappin,cappin,annoyed,30.769,0,0,1,1,cappin’; lowkey
3528,"Dude, stop cappin’, lowkey annoyed  ","Hombre, detente con eso, estoy un poco molesto.","Buddy, stop that, I'm a bit annoyed.",lowkey,lowkey,annoyed,30.769,0,0,1,1,cappin’; lowkey
3529,"Sis, whole squad waitin’  ","Hermano, toda la plantilla está esperando.","Brother, the whole team is waiting.",Sis,sis,is,80.000,0,0,1,0,whole squad; waitin’
3529,"Sis, whole squad waitin’  ","Hermano, toda la plantilla está esperando.","Brother, the whole team is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
3529,"Sis, whole squad waitin’  ","Hermano, toda la plantilla está esperando.","Brother, the whole team is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
3530,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",Dude,dude,out,28.571,0,0,1,0,skibidi outta here
3530,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
3530,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
3530,"Dude, skibidi outta here, sigma style  ","Amigo, skibidi fuera de aquí, estilo sigma","Friend, Skibidi out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
3531,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",Mate,mate,wave,50.000,0,0,1,0,mid
3531,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",vibe,vibe,wave,50.000,0,0,1,0,mid
3531,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
3531,"Mate, this vibe is straight mid  ","Amigo, esta onda es completamente normal.","Friend, this wave is completely normal.",mid,mid,friend,44.444,0,0,1,1,mid
3532,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",Sis,sis,yes,33.333,0,0,1,0,sus
3532,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",pull,pull,up,33.333,0,0,1,0,sus
3532,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",sus,sus,up,40.000,0,0,1,1,sus
3533,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",Mate,mate,a,40.000,0,0,1,0,cappin’; lowkey
3533,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
3533,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
3534,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",Mate,mate,a,40.000,0,0,1,0,cappin’; lowkey
3534,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
3534,"Mate, stop cappin’, lowkey annoyed  ","Amigo, deja de hablar por hablar, estoy un poco molesto.","Friend, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
3535,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",Dude,dude,take,25.000,0,0,1,0,touch some grass
3535,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
3535,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
3536,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",Fam,fam,a,50.000,0,1,1,0,fold; IRL
3536,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3536,"Fam, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",fold,fold,friend,40.000,0,0,1,1,fold; IRL
3537,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",Dude,dude,take,25.000,0,0,1,0,touch some grass
3537,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
3537,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
3538,"Dude, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",Dude,dude,great,22.222,0,0,1,0,yikes
3538,"Dude, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",big,big,great,25.000,0,0,1,0,yikes
3538,"Dude, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",yikes,yikes,friend,36.364,0,0,1,1,yikes
3539,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
3539,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
3539,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
3540,"Sis, stop cappin’, lowkey annoyed  ","Hermana, deja de hablar por hablar, estoy un poco molesta.","Sister, stop talking just to talk, I'm a bit annoyed.",Sis,sis,sister,66.667,0,0,1,0,cappin’; lowkey
3540,"Sis, stop cappin’, lowkey annoyed  ","Hermana, deja de hablar por hablar, estoy un poco molesta.","Sister, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
3540,"Sis, stop cappin’, lowkey annoyed  ","Hermana, deja de hablar por hablar, estoy un poco molesta.","Sister, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
3541,"Fam, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",Fam,fam,a,50.000,0,0,1,0,cappin’; lowkey
3541,"Fam, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
3541,"Fam, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
3542,"Bro, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",Bro,bro,to,40.000,0,1,1,0,cappin’; lowkey
3542,"Bro, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
3542,"Bro, stop cappin’, lowkey annoyed  ","Hombre, deja de hablar por hablar, estoy un poco molesto.","Listen, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
3543,"Mate, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",Mate,mate,faster,60.000,0,0,1,0,fold; IRL
3543,"Mate, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3543,"Mate, IRL you fold faster than a Walmart chair  ","Amigo, en la vida real, doblas más rápido que una silla de Walmart.","Friend, in real life, you spin faster than a Walmart office chair.",fold,fold,friend,40.000,0,0,1,1,fold; IRL
3544,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",Mate,mate,me,66.667,0,0,1,0,ghosted
3544,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3544,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",ghosted,ghosted,friend,30.769,0,0,1,1,ghosted
3545,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Fam,fam,normal,22.222,0,0,1,0,mid
3545,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
3545,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
3545,"Fam, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
3546,"Yo, pull up or stay sus  ","Yo, sube o quédate aquí.","You, go up or stay here.",Yo,yo,you,80.000,0,0,1,0,sus
3546,"Yo, pull up or stay sus  ","Yo, sube o quédate aquí.","You, go up or stay here.",pull,pull,up,33.333,0,0,1,0,sus
3546,"Yo, pull up or stay sus  ","Yo, sube o quédate aquí.","You, go up or stay here.",sus,sus,up,40.000,0,0,1,1,sus
3547,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",Bro,bro,brother,60.000,0,0,1,0,ghosted
3547,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3547,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",ghosted,ghosted,brother,42.857,0,0,1,1,ghosted
